type	subtypes	nsamples	A2M	ABCD4	ABRAXAS2	ADA	AGA	ANPEP	ANXA1	AP5B1	APOA1	APOA5	APOE	ARL8A	ATG14	ATG9B	ATP6V0D2	ATP6V1C1	B4GALT1	BBC3	BCL10	CALR3	CALU	CAMSAP2	CD68	CDIP1	CES2	CLCN6	CLCN7	CLIP2	COL14A1	COL1A1	COL1A2	COL20A1	COL21A1	COL3A1	COL5A2	COL6A2	COL6A3	CP	CPNE1	CPQ	CTNS	CTSD	DAB2	DNAJC3	EDEM1	EDEM3	EGF	FADD	FAM49B	FAS	FBN1	FGG	FLCN	FTL	GABARAPL1	GAN	GBA	GLMP	GNLY	GOLGA6A	GOLGA6B	GOLGA8J	GOLGA8N	GOLGA8R	GOLM1	GOLT1A	GOPC	GPC3	GRN	GTPBP2	HSP90AA1	IGFBP3	IGFBP5	IL23A	IL6	ITIH2	KBTBD11	KBTBD8	KLHDC7B	KLHDC8B	KLHL18	KLHL21	KLHL24	KLHL3	KLHL35	KLHL41	KLHL9	LAMP1	LAPTM5	LHFPL2	LRP1	MAN2B1	MAP1LC3B	MAP1LC3B2	MARCH8	MBTPS1	MCOLN1	NCKAP5L	NEU1	P3H1	PDCD6	PIGR	PIKFYVE	PQLC2	PRKD1	PRSS23	PSAP	RAB7A	RAB7B	RILP	RNF13	RNF152	RPTOR	RRAGD	SCG2	SERPINA1	SERPINA3	SERPINC1	SERPINE2	SGSH	SLC11A1	SLC15A4	SLC17A5	SLC36A1	SNX16	SPARCL1	SPNS1	SQSTM1	SVIL	SYVN1	TGFB2	THBS1	TMEM150A	TMEM8A	TNC	TOM1	TOR1B	TOR4A	TP53INP1	TP53INP2	TRADD	UBXN6	VAMP4	VAMP7	VCAN	VEGFD	VPS18	WDR24	WDR81	WIPI1	ZFYVE1
11	COAD	GI.MSI	62	0.00150433460054191	0.795768857013422	NA	0.0025183464513386	0.0989232707256107	0.236895692620144	0.421590967534542	NA	0.132181276019848	NA	0.653212252069447	0.095332018682325	NA	0.740985376219556	0.0590128280026487	0.749651439975457	0.000520598429833318	0.308597677217758	0.521339024952052	NA	0.121773940258071	NA	0.121923916242033	NA	0.457364057061091	0.00035110238743252	0.0132189139428514	0.000630438574861731	0.0153262307972064	0.00935749146772148	0.0514750297517223	NA	0.854100968806563	0.0656928802815501	0.0381624561605521	0.120763825247754	0.0042831238261801	0.0560829336725558	0.25507401112818	NA	0.836754514169404	0.530229927252926	0.00496749319953279	0.448067655593706	6.85616079586987e-05	0.00273651898939914	0.580741774696139	1.37281404410265e-06	0.0195642137867067	0.0344854603928654	0.0177470172278358	NA	0.643536051064472	0.904797922984924	0.0147711099436226	0.12419038197577	0.759994176244012	NA	0.176162976407581	NA	NA	NA	NA	NA	0.932657068607948	0.0309863358152569	0.0402003760806731	0.154405902655693	0.426556422022153	0.657995113118786	0.0858564913267826	0.161037037185545	0.0017717648535461	0.00690724227005849	0.372516495850407	NA	0.898744783662163	0.00112424510595858	0.372826122206761	0.9849654205512	0.620665989649499	0.030943406341071	0.07562463460181	0.219334422990203	0.165539745676463	NA	0.961420947707338	0.0624880475168599	0.242756908544376	0.0146177631985498	6.62260788706312e-06	0.0382771024978405	0.458780545359388	0.0888718708986419	NA	0.0376708847061173	0.31733244261553	0.000295173900061786	0.0341337331764429	NA	0.000355796224236211	0.37677532352795	9.42955817779466e-08	NA	0.115155223755877	0.90536289827417	0.309969507299822	0.192990805527661	NA	0.00129166213435801	0.423170690257032	0.00857042019637837	0.000760138602963765	0.6856703761489	0.786476847219514	0.627162793351439	NA	NA	0.232546221366391	0.0186634097401855	0.141881606766689	0.71320936993291	0.823195318898174	0.00133674390227684	0.496390881653092	0.0422055309757893	0.010905120545222	0.982641693473213	1.46441361650244e-06	0.0110425319914946	0.587880214149679	0.0033486281683601	0.278774565695602	NA	0.0460522505938953	0.0929082328153632	0.18111615206948	NA	0.000202439227973934	0.00316663707977896	0.634502843497717	0.530586142651286	0.913368391332086	0.000661260326301497	0.0364239706085893	NA	0.969163900111306	0.016113222071375	2.65446930286311e-06	0.80283503294776	0.022596340343432
12	COAD	GI.GS	49	0.829424234584225	0.292905124376982	NA	0.171875546596965	0.707115725656247	0.958654128909306	0.332193644271369	NA	0.926696024340507	NA	0.436101966080581	0.00280205909254858	NA	0.540594385445651	0.711408780665333	0.436309007088902	0.213989819023742	0.424595462785577	0.0675841047895022	NA	0.222510449601257	NA	0.372186318995051	NA	0.174238613390682	0.148107578872155	0.912446185514944	0.475531143109528	0.570184638711543	0.852825025294654	0.774736850384263	NA	0.00681754321252146	0.853644323019393	0.904446896708203	0.779583185962754	0.814267934525433	0.891755944274532	0.6777989786599	NA	0.256147204583993	0.124631032401307	0.00292806285530476	0.7408357693096	0.316224093159434	0.00236202023509014	0.780625266891344	0.128404264440803	0.0757907012171529	0.185943265675266	0.812646553842553	NA	0.346265443356983	0.00584384592880281	0.0151117824701135	0.102898231279506	0.01576187477365	NA	0.0963765886210816	NA	NA	NA	NA	NA	0.0382889616977591	0.325008725884819	0.207110511223807	0.976126607119679	0.728748323482832	0.338394120425355	0.967936292691617	0.851759049099683	0.975572824059558	0.75679476749714	0.182425590284358	NA	0.565689917861855	0.315017761952734	0.545386846551745	0.202749215357855	0.16618353234074	0.0322899922098411	0.0847478049283706	0.260485897044523	0.0246399400206384	NA	0.242562438755448	0.930678733121965	0.550873211966115	0.26382230138172	0.057268817411046	0.119747509137255	0.323633153627452	0.897368661709086	NA	0.822652744547885	0.324475296152699	0.186527883890472	0.00560850586000315	NA	0.142174791748133	0.146179427494753	0.0117850272198095	NA	0.927634691505706	0.995558272536755	0.502049507812867	0.116248640939065	NA	0.362791716548166	0.022576378744134	0.0368212872721191	0.210589548437768	0.763586199492613	0.290989835217729	0.566863803083568	NA	NA	0.200502263948603	0.557885541542011	0.573018548646362	0.900310431962905	0.872825396302364	0.781187395370064	0.845329857991116	0.97918105384394	0.321483238051319	0.19096968187603	0.0496328198954606	0.0692619724357381	0.741876532341982	0.927361867518538	0.280117746431834	NA	0.436101966080581	0.202899325397863	0.834322107643923	NA	0.0313095062868186	0.027748021234912	0.459191107727735	0.690604019728812	0.0786474811099989	0.153495749966026	0.725104440218119	NA	0.333957915831457	0.0954501838160962	0.00269509232501449	0.296495420229278	0.0156407718595495
13	COAD	GI.HM-SNV	6	0.102777777777778	0.355555555555556	NA	0.919444444444444	0.0166666666666667	0.297222222222222	0.713888888888889	NA	0.297222222222222	NA	0.713888888888889	0.419444444444444	NA	0.241666666666667	0.658373571260927	0.241666666666667	0.102777777777778	0.563888888888889	0.355555555555556	NA	0.102777777777778	NA	1	NA	1	0.419444444444444	0.136111111111111	0.497222222222222	0.497222222222222	0.102777777777778	0.103242804623708	NA	0.919444444444444	0.102777777777778	0.102777777777778	0.241666666666667	0.102777777777778	0.713888888888889	0.658333333333333	NA	0.0333333333333333	0.419444444444444	0.102777777777778	0.802777777777778	0.0333333333333333	0.658333333333333	0.00766584418747316	0.241666666666667	0.241666666666667	0.355555555555556	0.497222222222222	NA	0.658333333333333	0.658333333333333	0.102777777777778	0.241666666666667	0.802777777777778	NA	0.658333333333333	NA	NA	NA	NA	NA	0.355555555555556	0.241666666666667	0.241666666666667	0.919444444444444	0.419444444444444	1	0.00277777777777778	0.355555555555556	0.102777777777778	0.919444444444444	0.713888888888889	NA	0.497222222222222	0.563888888888889	0.102777777777778	0.826848213385815	0.563888888888889	0.241666666666667	0.658333333333333	0.497222222222222	1	NA	0.355555555555556	0.497222222222222	0.802777777777778	0.355555555555556	0.355555555555556	1	0.297222222222222	0.0583333333333333	NA	0.658333333333333	0.241666666666667	0.102777777777778	0.0583333333333333	NA	0.00277777777777778	0.102777777777778	0.102777777777778	NA	0.658333333333333	0.497222222222222	1	0.563888888888889	NA	0.0333333333333333	0.658333333333333	0.241666666666667	0.0333333333333333	0.497222222222222	0.136111111111111	0.102777777777778	NA	NA	0.713888888888889	0.658333333333333	0.497222222222222	0.802777777777778	0.497222222222222	0.919444444444444	0.658333333333333	0.102777777777778	0.563888888888889	0.419444444444444	1	0.136111111111111	0.419444444444444	0.102777777777778	1	NA	0.175	0.102777777777778	0.802777777777778	NA	0.802777777777778	0.563888888888889	0.0166666666666667	0.00277777777777778	0.919444444444444	0.497222222222222	0.497222222222222	NA	0.355555555555556	0.419444444444444	0.175	0.297222222222222	0.419444444444444
14	ESCA	GI.CIN	67	0.509400309931317	0.815713764961422	NA	0.828100392089361	0.826096372933616	0.862322118070977	0.316277074295113	NA	0.593922243919035	NA	0.943244777599149	0.980694105658136	NA	0.828935997106447	NA	0.912710574370678	0.41362971135234	0.900770606200438	0.256339072039894	NA	0.776116589029676	NA	0.641126320654604	NA	0.0899154664332055	0.323855991549345	0.340407713096437	0.0210386538552545	0.995768694099401	0.725304917027655	0.924915982817696	NA	0.689547758768868	0.293928806660213	0.742352970209397	0.927470073877539	0.650819054563976	0.290304294899329	0.844674380078982	NA	0.54890823017275	0.477522637240902	0.727083549630063	0.597044537359256	0.0629196926544672	0.160626696281105	0.369553147500861	0.829936010850533	0.0503860536681548	0.729258545841432	0.514526994484207	0.674394163457214	0.532717934358603	0.589131980504691	0.702263330411105	0.986574710588146	0.931036557259137	NA	0.619791814932769	NA	NA	NA	NA	NA	0.137609185569782	0.164478647345414	0.685902267851381	0.933528533436988	0.469305009522031	0.438073889587523	0.000224985595101494	0.778608640914008	0.263749936489587	0.608455067013929	0.0314972453024582	0.472861109591449	0.810105315394849	0.0192390783979212	0.208735458359281	0.901785884478751	0.983716919191774	0.246529699534888	0.00781785732708102	0.255559386436794	0.953991867934884	NA	0.426895966038258	0.885308199825453	0.963570620163468	0.855776092854885	0.0276633313992705	0.121277941147674	0.361126257968104	0.491117997008555	NA	0.161485392872199	0.663841448089278	0.988588625962973	0.268935624299392	NA	0.437268703696405	0.826411573544172	0.00215454799563675	NA	0.801045250464969	0.713845223531178	0.0423218498185987	0.263314034863224	NA	0.594842422760618	0.51953451615762	0.265351251384193	0.0223437506745497	0.424080390716032	0.456771382987164	0.768504307207021	0.326381791243469	NA	0.590800112407622	0.0293223872967838	0.90138886409559	0.0764366221250342	0.267952093255635	0.728533308201804	0.981588738300649	0.721041853178023	0.803523630209649	0.568059113592676	0.605341027212719	0.127702484414	0.267865943384553	0.918941088839623	0.6392520067988	NA	0.364369631745723	0.0975920621987985	0.788492980389623	NA	0.0691090155318126	0.117067281617976	0.916652253206748	0.633918435098852	0.319423882943947	0.320909737079811	0.531314064975742	NA	0.865978950830778	0.523667546675523	0.0564497846414819	0.929507193113894	0.0107109314901137
15	ESCA	GI.HM-SNV	2	1	1	NA	1	1	1	1	NA	1	NA	1	1	NA	1	NA	1	1	1	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	NA	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1
16	ESCA	GI.ESCC	78	0.000290650648165853	0.959512165958123	NA	0.044056138221727	0.248543464136304	0.794408881203625	0.903128736625092	NA	0.380196388048627	NA	0.745656491316772	0.727077878476191	NA	0.271141239304433	NA	0.274432934594237	0.338451918990071	0.564702813113038	0.736430462435094	NA	0.63624985616412	NA	0.00736730336177565	NA	0.31389123223625	0.0908230750317838	0.715547509968992	0.058921957152468	1.02956546637589e-05	0.442228890019663	0.882386788748964	NA	0.0720485861395733	0.97930715130627	0.464125007300235	0.36865796859863	0.412767137196081	0.855031863075243	0.107427812792106	NA	0.0978543017994379	0.14774539705329	0.339182929691747	0.0746239904647061	0.169842243731497	0.496644337349868	0.167630838205384	0.183087585657608	0.00651668237915268	0.292387837666576	0.101710371286071	0.0640785038648392	0.743990185097757	0.147784825547362	0.199989491201745	0.716862297497933	0.509171393379232	NA	0.0494828151542098	NA	NA	NA	NA	NA	0.462413141128624	0.701086533052461	0.440892667505467	0.905268856848926	0.200097972972412	0.57526123652279	0.00149578911332481	0.238327414004453	0.18331118780259	0.368991717595951	0.542956796983172	0.70092498098129	0.208084158301686	0.0601333721900564	0.899612534194657	0.365745376342939	0.776655405439922	0.0461549142506709	0.292747526664009	0.852835751004598	0.497308193546298	NA	0.585907559603835	0.422526560007106	0.31461486329072	0.0570226625690081	0.000328093722564668	0.0786533421003387	0.117547273732254	0.412004259219057	NA	0.269917225952316	0.261222230659772	0.0593505673125919	0.0684148488888338	NA	0.130040428257638	0.123897024668347	0.000257319296914651	NA	0.30451638550088	0.387748180910544	0.00441009126959199	0.400713273456562	NA	0.101190123386784	0.0139897128301862	0.713248622486941	0.359440698327799	0.00705281796741109	0.293694197426673	0.36893056283675	0.710848379776405	NA	0.129130401936719	0.855422727335172	0.291440585884716	0.326887152101028	0.28079860454224	0.276338523292071	0.0546276442458425	0.00291886029974924	0.0329291897213814	0.505281587623158	0.00900323870563009	0.663584135293422	0.179034792391001	0.21981921606997	0.559129148317204	NA	0.491738778073254	0.347371929556665	0.376413688537985	NA	0.00288099846852379	0.000486227603174422	0.0761339684149867	0.490752886443011	0.499935615090019	0.945464959825979	0.164102843546308	NA	0.0166254914705257	0.121215006054453	0.187243936272947	0.114490214154565	0.322954900639743
17	ESCA	GI.MSI	2	1	1	NA	1	1	1	1	NA	1	NA	1	1	NA	1	NA	1	1	1	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	NA	1	1	1	NA	NA	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1
18	GBM	GBM_LGG.Mesenchymal-like	53	0.0848907780389418	0.541306194897875	NA	0.0272106528193741	0.0187637865711904	0.376280305100551	0.576356590355655	NA	NA	NA	0.719496961607305	0.631501533399177	NA	0.177460464393041	NA	0.0614877556427634	0.349382997251031	0.700583022637241	0.0362744823273329	NA	0.0356711545925035	NA	0.044684962061815	NA	0.761680720411363	0.0011397269984662	0.000437365364964081	0.0928709272519039	0.165799261014787	0.739473985487915	0.884718478091054	0.308653708738403	0.0607315512016094	0.327682338423409	0.822003665439531	0.597353739843142	0.337989843873294	0.07577607181786	0.817990875696208	NA	0.422561751950583	0.87476604472847	0.52165389411442	0.553396123851951	0.754912069199309	0.804644980337412	0.458903388512312	2.46448879779185e-05	0.030273419583172	0.109066544705626	0.33476784802493	NA	0.183384108745768	0.218224554972089	0.154238179963122	0.00839744009694979	0.998628377924479	NA	0.769527166049419	NA	NA	NA	NA	NA	0.666443989802681	0.873399786622045	0.0952699260469418	0.112671180321787	0.623555018189788	0.996342351813723	0.44212879416877	0.172477249872916	0.799085848531629	NA	0.0144311566484074	0.248717793043224	0.699548158097785	0.0444150514237603	0.165306006880031	0.0910262702307	0.14560945883906	0.030039613618663	0.106998619488351	0.00048939523541496	0.735737005654806	NA	0.387341122623861	0.997599373365427	0.431511787628813	0.751316796059242	0.0287635399574029	0.588802901961425	0.868673720355958	0.74857206961516	NA	0.152621932909897	0.463127545813708	0.00013557320228483	5.62230741354788e-05	NA	0.00929206523402698	NA	0.0303803827193374	NA	0.496858786960121	0.232944688848751	0.116277893438921	0.0288941681957251	NA	0.00649222375722834	0.0803439225144875	0.0155872504722646	0.0880340760450488	0.762122676606126	0.394208106718444	0.161606220448766	0.854473751023091	NA	0.368993075806353	0.381944739623125	0.799548774541462	0.867774059277383	0.280112988975544	0.0730909976564015	0.469036891381112	0.213860128110423	0.549890793609675	0.3065939532136	0.702522033146663	0.00688697575474611	0.396633274669499	0.101223540923396	0.254435327308557	NA	0.378140254192436	0.757743610661675	0.000221447693551758	NA	0.131319602794492	0.163131085748854	0.0262656395896769	0.0252412580255951	0.128129613154205	0.716408164986394	0.187672941579701	NA	0.890373996538517	0.226885332729363	0.426112431791795	0.0703010324835653	0.634790281037399
19	GBM	GBM_LGG.NA	38	0.113347551033841	0.890535433388269	NA	0.771070724562079	0.749997010776147	0.726224381244528	0.108892647987951	NA	NA	NA	0.0943338155062254	0.0354526852676943	NA	0.679903869705262	NA	0.190665341354329	0.331068464473491	0.55587923717457	0.0346003573635091	NA	0.851307705364846	NA	0.897749287550941	NA	0.0594008899928731	0.475516923921458	0.00498299353822596	0.115239121904489	0.198371609594124	0.799231531395271	0.896755572690493	0.0787330944333026	0.0198253035171971	0.732144625056556	0.996862878898268	0.174162098773245	0.724254463216683	0.0433468036099331	0.769572431180163	NA	0.0166945075085546	0.0239970405519035	0.30968356714883	0.0990127563978472	0.307152926248662	0.198543709294782	0.0275198758360005	0.0370116211478565	0.335993009235284	0.0603428663433011	0.177607050918227	NA	0.200728022512362	0.519383102292091	0.0427697690900655	0.0409376156633853	0.875014417368824	NA	0.929336533079846	NA	NA	NA	NA	NA	0.437790888190512	0.0660806197201649	0.512248184539702	0.0118253404583648	0.20212760290391	0.0211938298882678	0.971364657332624	0.476334429383896	0.0602458256460421	NA	0.626508637567268	0.69773029364716	0.206947063370001	0.0023288112134696	0.35488245124619	0.866382891256591	0.895718445450461	0.503725815405734	0.702704570603839	0.0321034908099841	0.0686713148250971	NA	0.0575562740734997	0.0970834772489291	0.164754715575248	0.203104142929774	0.0805463067377924	0.729182547278791	0.231078583271589	0.330568317958961	NA	0.781044200275513	0.551104209568948	0.326456752283886	0.136167819275213	NA	0.829775048800203	NA	0.434828627621116	NA	0.152940711682364	0.821450349034388	0.582845926522062	0.387594347811229	NA	0.18634655942199	0.407322057553504	0.190386580883159	0.891571680257134	0.221305076693479	0.58051382857022	0.34582648035924	0.743038402719289	NA	0.896755572690492	0.0940567652561093	0.165349445622541	0.512271407627861	0.649021202498321	0.514733186228696	0.0959691753146689	0.00491183540758751	0.728926433448287	0.132984929091333	0.918572116429736	0.0295159779023837	0.0154890086906198	0.439511877835161	0.0359474536724692	NA	0.526320309242738	0.358893403648668	0.910253166116158	NA	0.228478297732896	0.327707617904732	0.217559753399572	0.0441974227629096	0.774001996571136	0.134767804481675	0.819563777360553	NA	0.215282229428504	0.796192687739924	0.206947063370001	0.0873192006259623	0.781044200275515
20	GBM	GBM_LGG.Classic-like	45	0.382493648367449	0.141372453846883	NA	0.0756724578966111	0.585377002974381	0.0427475559118488	0.216747727346002	NA	NA	NA	0.916813633301791	0.135337708528296	NA	0.387080104380932	NA	0.00945159352461192	0.438138801018131	0.652868218646777	0.0713586640175356	NA	0.0232840686846734	NA	0.0645978075017205	NA	0.460467121531221	0.00308608592546698	1.65161856741851e-06	0.851832605149105	0.014197176761876	0.584474309469563	0.933658172742865	0.134277858581549	0.00378946783334583	0.102678934849344	0.600425630580407	0.238418830550567	0.388010596680454	0.153204996398331	0.407435660509328	NA	0.627787907298777	0.626560792236687	0.125206759012	0.630860077440275	0.0222171065148907	0.264901506896164	0.988348038806235	0.00581571161044287	0.0109206338253298	0.390889804804515	0.501040743560267	NA	0.0820393851916006	0.0865418714533051	0.0560928337007367	0.00221007586065403	0.251604852857147	NA	0.140408964304503	NA	NA	NA	NA	NA	0.0325036145937892	0.0858384715481888	0.655356675786521	0.723174774933471	0.935030137633497	0.381356002855109	0.8298823513623	0.168705116051263	0.19519255071999	NA	0.0485475413226222	0.405683688223526	0.475443400327297	1.65370506341136e-05	0.911063322799227	0.671934970306393	0.707452350944676	0.428441537818777	0.0328024662634351	2.4833850149573e-06	0.576426110368651	NA	0.149579655742913	0.506577231556116	0.892371819599578	0.354903757619415	0.0623559439355513	0.85243954802498	0.399602917705824	0.0156205719227727	NA	0.381815635506185	0.714721895908045	0.00393837157089642	0.000311077959552168	NA	0.0404220905245563	NA	0.0742901120058895	NA	0.0168829967734869	0.323187403507623	0.118159214865903	0.259639055044338	NA	0.0398324701550159	0.198321308080329	0.68897608317586	0.083952315771266	0.605251544725961	0.646313431552504	0.747860554649995	0.558052873667527	NA	0.0667168827738152	0.7335562260375	0.314678583593607	0.377090732687766	0.931600586469945	0.779027618411073	0.0106580992920805	0.0144059863222553	0.482827866191728	0.253788889361746	0.810771872711045	2.18970111866378e-05	0.346794969326772	0.961816139669621	0.0133690227799103	NA	0.436572203646991	0.699163073750625	0.0857365315962681	NA	0.0449579327731133	0.0024661040020466	0.99588769062283	0.0979801202730705	0.236089962346257	0.930861788677262	0.05762459540121	NA	0.894749973582698	0.0239847254026796	0.0058316725664825	0.145366580838229	0.402043259746776
21	GBM	GBM_LGG.G-CIMP-low	5	0.133333333333333	1	NA	0.0166666666666667	0.683333333333333	0.783333333333333	0.683333333333333	NA	NA	NA	0.95	0.233333333333333	NA	0.35	NA	0.35	0.683333333333333	0.783333333333333	0.683333333333333	NA	0.45	NA	0.683333333333333	NA	0.133333333333333	0.45	0.233333333333333	0.683333333333333	0.45	0.45	0.45	0.95	0.683333333333333	0.45	0.683333333333333	0.233333333333333	0.683333333333333	0.516666666666667	0.133333333333333	NA	0.3217233358243	0.683333333333333	0.35	0.683333333333333	0.0833333333333333	0.233333333333333	0.95	0.95	0.35	0.783333333333333	0.45	NA	1	0.516666666666667	0.783333333333333	0.35	0.95	NA	0.233333333333333	NA	NA	NA	NA	NA	0.35	0.95	0.783333333333333	0.516666666666667	0.783333333333333	0.133333333333333	0.35	0.783333333333333	0.683333333333333	NA	0.516666666666667	0.783333333333333	0.683333333333333	0.233333333333333	0.683333333333333	0.35	0.35	0.233333333333333	0.35	0.0166666666666667	0.516666666666667	NA	0.35	0.45	0.35	0.45	0.0833333333333333	0.35	1	0.233333333333333	NA	0.683333333333333	0.683333333333333	0.0833333333333333	0.783333333333333	NA	0.783333333333333	NA	0.35	NA	0.683333333333333	0.35	0.233333333333333	0.783333333333333	NA	0.783333333333333	0.516666666666667	0.95	0.35	0.683333333333333	0.516666666666667	0.0833333333333333	0.95	NA	0.783333333333333	0.683333333333333	0.35	0.683333333333333	0.133333333333333	0.053854217727542	0.233333333333333	0.552814746643351	0.233333333333333	0.45	0.683333333333333	0.0833333333333333	0.0833333333333333	0.45	0.95	NA	0.783333333333333	0.683333333333333	0.683333333333333	NA	0.233333333333333	0.0166666666666667	0.95	0.233333333333333	0.783333333333333	0.683333333333333	0.233333333333333	NA	0.95	0.35	0.683333333333333	0.45	0.45
22	GBM	GBM_LGG.LGm6-GBM	13	0.203612748234897	0.792485539146814	NA	0.764581607054883	0.656000350185762	0.182195776349148	0.792485539146813	NA	NA	NA	0.223986534640913	0.43669325825251	NA	0.906202123878284	NA	0.470352562207021	0.306287043691456	0.271457628352145	0.0706348019416138	NA	0.031234771476343	NA	0.135028154028632	NA	0.603931204034312	0.00814287135806017	0.110259718656138	0.891846567393224	0.0581339946181929	0.566023611331862	0.297341475651677	0.458991989586345	0.820631822546563	0.792485539146813	0.0222885067534626	0.202388323788599	0.529184736920624	0.920585447351698	0.414969916573171	NA	0.0928917365746087	0.877522991364605	0.750730305659703	0.0641621807463447	0.124700833614222	0.414969916573171	0.934992302718377	0.00438717111438994	0.863235584374163	0.481851309334423	0.175773537360781	NA	0.603931204034312	0.907533860823905	0.114935670585034	0.992769768768747	0.723248148906413	NA	0.865336225771197	NA	NA	NA	NA	NA	0.616791174982918	0.357321558980686	0.906202123878284	0.157418637054749	0.129793415795349	0.238008976666694	0.0928917365746087	0.629758139870264	0.262245579834066	NA	0.727185562647901	0.529184736920624	0.0195813925695771	0.529184736920624	0.343645873021018	0.934992302718377	0.602582463227624	0.669269053658081	0.529184736920623	0.0209018820886229	0.578544468706138	NA	0.247006583808202	0.963859580344439	0.920585447351698	0.553621558251875	0.792485539146814	0.315390822214927	0.992769768768747	0.188771716723795	NA	0.529184736920624	0.23917453853646	0.0525324710799385	0.188771716723795	NA	0.949418436540724	NA	0.806530367444286	NA	0.157418637054749	0.0552810211762194	0.698316065034167	0.848988506886827	NA	0.806530367444286	0.863235584374163	0.566023611331862	1	0.517155182307656	0.750730305659702	0.709624772741501	0.393835185104886	NA	0.353376451811562	0.458991989586345	0.820631822546563	0.0340306577688047	0.0888742939549123	0.343645873021018	0.0237434280955737	0.137135168305966	0.0183248994068465	0.877522991364605	0.441942767842878	0.566023611331862	0.541341049536417	0.493486137243575	0.202388323788599	NA	0.936009018950121	0.247006583808202	0.0888742939549123	NA	0.231501302320309	0.169503997837466	0.36326172461083	0.481851309334422	0.920585447351698	0.0888742939549123	0.0268669104130434	NA	0.263148014601437	0.263148014601437	0.163386080984407	0.254997689115259	0.736951230071543
23	GBM	GBM_LGG.G-CIMP-high	2	1	1	NA	1	1	1	1	NA	NA	NA	1	1	NA	1	NA	1	1	1	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	NA	1	NA	1	NA	1	1	NA	1	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1
