type	subtypes	nsamples	AGA	ALC36A	ARL8B	ARSA	ARSB	ASAH1	ATG10	ATG14	ATG16L1	ATG2B	ATG3	ATG7	ATG9B	ATP6AP1	ATP6V0A1	ATP6V0B	ATP6V0C	ATP6V0D1	ATP6V0D2	ATP6V0E1	ATP6V1A	ATP6V1B2	ATP6V1C1	ATP6V1D	ATP6V1E1	ATP6V1G1	ATP6V1H	ATP6V1J	BECN1	C1orf85	CD63	CLCN7	CLN3	CTNS	CTSA	CTSB	CTSD	CTSF	CTSS	CTSZ	GAA	GABARAP	GABARAPL1	GALC	GALNS	GBA	GLB1	GM2A	GNS	GUSB	HEXA	HEXB	HIF1A	HPS1	HPS4	IFI30	LAMP1	MAP1LC3A	MAP1LC3B	MCOLN1	NAGLU	NE1	NEU1	NPC2	PGC1A	PLBD2	PSAP	RAGC	RAGD	SCPEP1	SGSH	SLC36A1	SQSTM1	STK4	TFEB	TMEM55B	TPP1	ULK1	ULK2	UVRAG	VPS11	VPS18	VPS26A	VPS33A	VPS35	VPS8	WDR45	WIPI1
11	COAD	GI.MSI	62	0.211488579415246	NA	0.270131080268717	-0.0691018522070921	-0.178645177593789	0.0242136543352892	0.267242574485274	NA	0.170274115779247	-0.505798360633908	0.561654012308591	0.256909729675227	-0.0428321355702625	0.0242760010150004	-0.499143792653862	0.497683203381175	-0.103827751229094	0.247421901579694	0.24114433331386	0.475849912011875	0.0421189151074064	0.0361122653297996	0.0413497859612351	0.386476958067646	0.390254344117698	0.1139763284169	0.254649391223803	NA	-0.0332048957494236	NA	0.0503941371178457	-0.313098880645326	0.0570392475397462	-0.0267067919111536	-0.140292117898929	-0.108568623258226	-0.0812335513428099	0.0426351708680652	-0.072881121176308	-0.0884160161448822	-0.0600611944292692	-0.0972815069518939	-0.308310249405239	-0.0233954946692433	-0.163535633393582	-0.039587504252751	0.51838327893546	3.77743361190372e-05	-0.186761020954907	0.0752212946583761	0.0191520707168563	0.440418030862388	-0.309530705037319	0.207328129000517	-0.260110803406576	0.30646969884179	-0.23800949420777	0.126166282637584	0.0958221058198393	-0.129089123372535	0.0271719969867069	NA	0.269532479654704	0.11327406885089	NA	-0.379254334635134	-0.131051334463539	NA	NA	0.0153615633550751	-0.297971467089867	-0.398504098650275	0.00282055479327799	-0.290380256954325	-0.128234508994388	NA	-0.301712415104481	-0.446713674279141	-0.162039310505297	-0.122533526499317	0.107000755511138	-0.00501139525845894	0.496852178450164	0.183860285336727	0.109907822809051	-0.235941474224987	0.0810123394867804	0.0323596071621115
12	COAD	GI.GS	49	0.0550566385041662	NA	-0.0331641113401623	-0.459858670013666	-0.0504133075459835	0.274809939282616	0.137550073836386	NA	0.258744291739178	-0.494667823891232	0.355196693708863	0.0188274911985305	-0.0895522390682879	-0.113018853520465	-0.137455992652686	0.230629895220092	-0.0556136636319645	0.206025663987039	0.0542127223706903	0.226695239553038	0.0330629113730292	0.185111485279861	0.113781315373233	-0.228169086020317	-0.0126533840190158	-0.113118016225318	0.0181637286724581	NA	0.00392877187611613	NA	-0.166747489079508	-0.0161228602822943	-0.230924258347038	-0.165369798762902	-0.0481644940078665	0.242562638401545	-0.222358283585897	0.168171845502322	-0.0298492231645473	0.00545946221746007	0.0605627694781118	-0.38317304025326	-0.345263909905967	-0.181382178175811	0.0536520652265324	-0.343223041515803	0.194346650339303	0.045766473649424	-0.201892905496957	-0.0874046483433666	0.0483953262921578	0.108630762593711	-0.253577897477856	-0.0844430838308077	-0.0864329812745548	0.208142984182018	0.0127560782754475	-0.159527514912747	-0.143983264926059	-0.143735490007743	0.191948568804531	NA	0.389958927650555	0.0345416975035229	NA	-0.229138498505645	0.0981983407448768	NA	NA	0.278126435022195	-0.0857718703241093	-0.040716363079749	-0.190014541991067	0.0166330773798353	-0.365461642591572	NA	-0.119856111476105	-0.460521952240469	0.0506403387927955	-0.156069807415825	0.0747997346803408	-0.140972984050567	0.328171637138345	-0.0509732887886884	0.067608939775737	-0.175477089727366	-0.176739202588188	-0.152197760196468
13	COAD	GI.HM-SNV	6	0.942857142857143	NA	0.257142857142857	-0.428571428571429	-0.828571428571429	0.0857142857142857	0.771428571428571	NA	0.371428571428571	-0.142857142857143	0.828571428571429	1	-0.6	-0.257142857142857	-0.142857142857143	0.6	-0.371428571428571	1	-0.231908414260979	0.942857142857143	0.771428571428571	-0.724713794565561	-0.6	0.714285714285714	0.771428571428571	0.714285714285714	0.714285714285714	NA	0.314285714285714	NA	-0.0289885517826224	-0.714285714285714	0.942857142857143	-0.885714285714286	0.2	-0.6	-0.428571428571429	0.6	0.142857142857143	0.0857142857142857	0.142857142857143	-0.657142857142857	-0.771428571428571	-0.714285714285714	0.657142857142857	0.142857142857143	0.942857142857143	0.0857142857142857	-0.828571428571429	0.6	0.542857142857143	0.885714285714286	-0.828571428571429	0.771428571428571	-0.0857142857142857	-0.0857142857142857	-0.371428571428571	0.885714285714286	0.542857142857143	-0.6	0.6	NA	0.828571428571429	0.885714285714286	NA	-0.771428571428571	-0.0285714285714286	NA	NA	0.6	0.257142857142857	-0.0857142857142857	0.428571428571429	-0.828571428571429	0.885714285714286	NA	-0.6	-0.771428571428571	0.0285714285714286	0.142857142857143	0.485714285714286	0.485714285714286	0.257142857142857	-0.257142857142857	-0.371428571428571	-0.6	-0.314285714285714	0.542857142857143
14	ESCA	GI.CIN	67	-0.0272966717216059	NA	0.00694395945400764	-0.280492063347659	0.0165417884694607	-0.0212112142115459	0.0464141757164135	NA	0.0223481522866949	-0.263109585761034	0.155798547370101	-0.102843460062378	0.0268981342964854	-0.109528085425377	-0.00209516018008851	0.192433554154362	0.0657674195865592	0.205922260355974	NA	0.121700089817703	0.155798547370101	0.0155239843562934	0.0136484720302909	0.155600562707907	0.0223880597014925	0.295274962087956	0.302099130018357	NA	0.0604198260036715	NA	0.0771840204948784	-0.11828793776674	0.0389097294277277	-0.0745285842710481	-0.201913579641101	-0.044100773367727	-0.0882675775440945	-0.205826598863684	-0.219610503631575	-0.250204529631773	0.228252736190786	0.0799345518397318	-0.0475701130412477	-0.124573481018515	-0.194748184212627	-0.0107751094975981	-0.12850443981407	-0.074547794598197	-0.211870578973141	0.0535961927973118	0.111341687285498	0.0481088685161276	0.10188362997845	0.0377524143985953	-0.058304733019395	NA	0.0179586950050718	-0.0703567722882912	0.113137520951393	-0.053954824806449	0.0797565599280801	NA	0.136802617926411	0.051920064653241	NA	0.00854018676670125	-0.248812432371553	NA	NA	-0.00349193363348085	0.266404605374874	0.043100007981483	0.070995999245285	-0.161606688557494	0.00662463085641312	NA	0.0328438023784819	-0.273445606193631	-0.113656317343762	-0.0824894493760563	-0.118165855215899	0.0210114635203162	0.161944289248942	0.170667464864866	-0.00191555591028813	-0.229449970579408	-0.103560774615804	0.0110146662697774
15	ESCA	GI.HM-SNV	2	-1	NA	1	-1	1	1	-1	NA	1	1	-1	1	1	-1	-1	-1	1	-1	NA	-1	1	1	1	1	-1	-1	-1	NA	-1	NA	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	NA	1	-1	-1	-1	-1	NA	1	-1	NA	1	1	NA	NA	1	1	1	1	1	1	NA	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1
16	ESCA	GI.ESCC	78	0.132212906407679	NA	0.0728033790335922	-0.0385315764213009	-0.417742088465876	-0.19986215966716	0.203916460646619	NA	0.231469128391336	-0.167012316966236	0.0819201537741695	-0.0479276658983372	-0.126138145591552	0.00599411969282634	-0.178203798795199	0.0820966773118747	0.164622271694288	0.140064240381466	NA	0.151776116949303	-0.135109672282076	-0.0769240496786259	0.125282159908925	0.189787298631731	0.151295572669676	0.419623662746317	0.118654998871371	NA	0.01674328024162	NA	-0.126066200881405	-0.0419206353254389	0.286836164985216	0.188789478679756	-0.112382710750279	-0.0677750665166817	-0.165441013902445	-0.2152106834104	-0.244012241097939	-0.103948000716473	0.184845150928841	0.169429796274517	-0.146692464306941	0.00303501650290223	0.227926857045463	-0.0758618073355379	-0.0620913792885415	0.103480762545143	-0.204620754208424	0.0615088899616696	0.0975366094314058	0.131326862890299	0.097231092246458	-0.136790722966223	-0.0127849261802688	NA	-0.0921075927029996	-0.254016629261187	0.178673950706274	0.128760575135627	0.0900008852131467	NA	0.207429420509347	0.201383444210442	NA	0.000252918041908519	-0.319065116269756	NA	NA	-0.0365843634416595	0.0209667731027554	0.124789761877664	0.0765578072159719	-0.230512418451332	-0.274502861122746	NA	-0.138597334288631	-0.163977338843127	-0.198584923555522	-0.05150675923467	-0.25294333371271	-0.270459618223208	0.237132957352226	0.32208908982339	0.280422878966071	0.143303362545367	0.0572357147836649	0.180153521251438
17	ESCA	GI.MSI	2	1	NA	-1	-1	1	-1	-1	NA	-1	1	-1	1	-1	1	-1	1	-1	1	NA	1	-1	1	1	-1	1	1	1	NA	-1	NA	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	-1	NA	-1	-1	-1	-1	1	NA	1	1	NA	1	1	NA	NA	1	-1	-1	-1	1	-1	NA	1	-1	-1	1	1	1	1	1	1	-1	-1	-1
18	GBM	GBM_LGG.Mesenchymal-like	53	0.321856227069306	NA	-0.0787792045637518	-0.14211990485022	0.0478571140587832	-0.0850939441059376	0.248624130682513	NA	0.260694270854332	-0.397137385424917	0.179571431487692	0.330692470584281	-0.188073302361996	-0.144418013949925	-0.407249123089949	0.342304203274878	0.149181517740805	0.174253114542596	NA	0.323946217333544	-0.350012096083224	-0.0532427475118481	-0.258638067975648	0.0874473360792106	0.0525753452379788	0.249808490908358	0.0993428214328912	NA	-0.0132642570631905	NA	0.342889981035393	-0.465979881101422	0.0510432416190807	-0.112493196181792	-0.0579780264204092	0.114910780122542	-0.0221751839577365	0.492632088313451	0.190908174617968	0.0162880238709088	0.0272542181602335	0.250771060586764	-0.198480053258623	0.106237148732008	0.0256224171002573	0.000241901344617457	0.407692617828489	-0.00967624884086602	-0.192202241910924	0.24637651949288	0.29012034597787	0.347384336327013	0.0271343614610121	0.0662419868564287	-0.485536315538005	0.262776961477041	-0.000423378563067198	0.0984941641500745	-0.0232633149215821	0.102969339025497	0.207112042898037	NA	0.524140711728317	0.231539903689676	NA	-0.222186385031134	-0.218331490676722	NA	NA	0.172274074258399	0.12256581865097	-0.248236100471717	-0.143124962231995	-0.24919870184675	0.127812273307663	NA	-0.126718542111841	-0.418417126960448	-0.0965589533931348	-0.0835399657462363	-0.0777728500584607	0.0193932063339477	0.442253805149839	0.208446729202723	-0.195295018887827	-0.425135577254772	0.0566878338992318	0.250609793023685
19	GBM	GBM_LGG.NA	38	0.0532881059196849	NA	-0.452675347412189	-0.0999069870729953	0.108436371594266	-0.496443812233286	0.459072009752555	NA	0.407419569084329	-0.0868851563373036	0.168836853047379	0.0346865083707189	0.0691617425896578	-0.0682862774935862	-0.436286043220188	0.235583761899551	0.196192143560565	-0.00590906604812896	NA	-0.0489112594375752	-0.0018601597548966	0.134697450486924	-0.21699403654518	0.160639054789876	0.0187120424857417	0.288121683420807	0.165782130794729	NA	-0.239207747800184	NA	0.12727770349333	-0.449830397198818	-0.0671956233404168	-0.387898019476967	-0.27991464724285	-0.322534756550258	-0.36559610494072	-0.166210745158114	-0.210854579275632	-0.242805558595032	-0.256811467337783	0.0486924171134697	-0.331217857533647	-0.2734434839698	-0.056354981755304	0.0263705000547106	-0.0675128569865412	-0.406718459350038	-0.206500329535893	-0.125506072874494	-0.00514279461647883	0.217201006674691	-0.0733161898564149	-0.0887405624247729	-0.227499042852965	-0.0981615238970302	-0.273130164002405	-0.361199255936098	-0.198599409125725	-0.0994638363059416	0.0309661888609257	NA	0.246088193456614	-0.168399168399168	NA	-0.220264799212168	-0.091980654947615	NA	NA	-0.294890031732137	-0.275537561281273	0.108655213918372	-0.248057774373564	-0.106029106029106	0.116758768025067	NA	-0.367784647921508	-0.153080205711785	-0.110624794835321	0.109092898566583	-0.190840947924758	-0.205383521172995	0.386277836109171	0.153332607372552	-0.098812715582601	-0.308895940474888	-0.0403764087974614	-0.281118345882283
20	GBM	GBM_LGG.Classic-like	45	0.0835337132769777	NA	-0.175499851868981	-0.310935441370224	-0.0629776021080369	-0.136434006464212	0.288688320015117	NA	0.305553726204955	-0.363372859025033	0.565085638998682	0.395599328255718	0.132086037161152	0.160814283239822	-0.588359300691394	0.462845849802371	0.112911725955204	0.167001548231182	NA	0.136170493173117	-0.138471673254282	0.0561264822134387	-0.384848484848485	0.375889328063241	0.191843995409407	0.428722002635046	0.0550724637681159	NA	-0.108567475930961	NA	0.37488058054878	-0.66034255599473	0.00349212631188113	-0.0740447957839262	-0.0271409749670619	-0.11591815977726	-0.0743083003952569	0.0306982872200263	-0.0849802371541502	-0.141897233201581	-0.313570487483531	0.391040843214756	-0.287220026350461	-0.0285253137609869	-0.0442687747035573	-0.174176548089592	0.281422924901186	-0.251852827963632	-0.253631542678521	0.245396752331815	0.229915346480009	0.272727272727273	0.119371520865839	-0.200131752305665	-0.227667984189723	0.262373981655441	-0.101317523056653	0.13570487483531	0.12832674571805	0.055862977602108	0.125695839852108	NA	0.519499341238472	-0.00988174841604625	NA	-0.482492835994152	-0.236267837304925	NA	NA	-0.104944168178411	-0.0521773503998112	0.043018544771188	-0.173386034255599	-0.341765480895916	-0.180111334463136	NA	-0.2300395256917	-0.584716732542819	-0.28300395256917	0.106334618564503	0.133469481939398	-0.0202905234142816	0.374308300395257	0.345016141469459	-0.0640316205533597	-0.445849802371541	-0.072068511198946	0.220421607378129
21	GBM	GBM_LGG.G-CIMP-low	5	-0.3	NA	-0.2	-0.7	-0.7	-0.3	-0.2	NA	-0.9	-0.1	0.5	-0.3	0.6	-0.1	0.3	0.6	-0.2	-0.6	NA	-0.2	-0.1	0.4	0.6	0.5	-0.2	0.461690258438319	-0.3	NA	-0.5	NA	-0.1	-0.7	-0.1	0.564288093646835	-0.8	0	-0.3	-0.3	-0.6	0	-0.6	1	-0.2	-0.2	-0.3	-0.1	0.1	-0.5	-0.3	0.2	0.8	0.7	-0.2	-0.5	0.3	0.1	-0.5	-0.1	0	-0.3	-0.1	NA	-0.2	-0.4	NA	-0.4	-0.7	NA	NA	-0.6	-0.3	-0.872081599272381	-0.5	-0.6	-0.9	NA	-0.3	-0.3	-0.1	-0.5	-0.3	-0.1	0.6	0.1	-0.1	-0.3	-0.6	-0.5
22	GBM	GBM_LGG.LGm6-GBM	13	0.137362637362637	NA	-0.5	0.28021978021978	0.324175824175824	0.159340659340659	0.181318681318681	NA	-0.0494505494505495	-0.230769230769231	-0.104395604395604	0.0989010989010989	-0.0384615384615385	0.0769230769230769	-0.307692307692308	0.032967032967033	0.0164835164835165	-0.258241758241758	NA	0.313186813186813	-0.554945054945055	-0.373626373626374	-0.21978021978022	-0.247252747252747	-0.236263736263736	0.00550206847880729	-0.582417582417582	NA	0.373626373626374	NA	0.236263736263736	0.467032967032967	0.335164835164835	0.489010989010989	-0.054945054945055	0.11279240381555	0.0494505494505495	-0.032967032967033	0.0879120879120879	0.10989010989011	0.148351648351648	0.137362637362637	-0.461538461538462	0.17032967032967	0.653846153846154	0.10989010989011	0.351648351648352	0.181318681318681	0.321871006010227	0.302197802197802	0.324175824175824	0.362637362637363	0.379120879120879	0.197802197802198	0.0934065934065934	0.261348252743347	0.0164835164835165	-0.412087912087912	0.00549450549450549	0.351648351648352	0.56043956043956	NA	0.39010989010989	0.247252747252747	NA	0.159340659340659	0.119117686626443	NA	NA	0.302197802197802	0.225274725274725	0.285714285714286	-0.0494505494505495	0.26409928698275	-0.148351648351648	NA	-0.153846153846154	-0.296703296703297	-0.00549450549450549	0.043956043956044	-0.181318681318681	0.335164835164835	0.296703296703297	0.252747252747253	0.126373626373626	-0.324175824175824	0.412087912087912	0.340659340659341
23	GBM	GBM_LGG.G-CIMP-high	2	1	NA	-1	1	1	1	1	NA	-1	-1	-1	1	-1	1	-1	1	1	1	NA	-1	-1	-1	-1	1	-1	-1	-1	NA	1	NA	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	NA	-1	1	NA	1	NA	NA	NA	1	-1	-1	-1	1	1	NA	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1
24	HNSC	HNSC.Mesenchymal	75	0.196502108839315	NA	-0.0993328496849173	-0.254441741703296	-0.352283476896753	-0.299945234326465	0.143722882372239	NA	0.20449647579803	-0.171697630106421	0.0303278163837625	-0.0351501098894358	-0.0105850217549368	-0.223505647409453	-0.265848263507887	0.0663162611415148	-0.0421061615834601	-0.101403301637735	0.0809747703190662	0.090058820603002	-0.207913397872923	-0.137327700251782	0.00412529517239952	0.150727606367089	-0.0391615752835357	0.132605015718573	0.142734197746094	NA	-0.0364016557845773	NA	-0.333143662026519	-0.28701892644239	-0.0692931980857618	-0.0406975917153871	-0.353371693572812	-0.242759481924965	-0.223163603918256	-0.380531728758588	-0.0749649713032567	-0.316692390315058	-0.031437370641705	-0.183973939533252	-0.276008734190499	-0.0832734695640458	0.0218068535825545	-0.166774540001516	-0.0532297756724847	-0.00617371760283239	-0.292348288743341	-0.0900148649728669	-0.0814811126858309	-0.0768858731987653	0.261483093642868	-0.151952033119771	-0.095472811999401	0.228610676366814	-0.134032277651922	-0.381331038367505	-0.181083656951023	-0.300659359791126	-0.0888354659083474	NA	-0.0989765218838824	0.13573740178772	NA	-0.203372712471093	-0.315655805750666	NA	NA	0.150061168184974	0.044012318898387	-0.268069247073216	-0.0803146582095323	-0.197440949087135	-0.0455059496302327	NA	-0.394153419485868	-0.0600146515993245	0.00662190420911842	-0.140460187094105	-0.233730209533564	-0.135251819032277	0.218511063541733	0.120928049174374	0.0432441659505806	-0.157170392396524	-0.283026785587277	-0.195436634945021
25	HNSC	HNSC.Basal	85	-0.00436785764893305	NA	-0.0136703863667455	-0.0964544135405328	-0.0362578356734751	0.176224862709844	0.0975004397193613	NA	0.032187614511194	-0.0329884012953143	-0.0375914869517737	0.153442514022162	-0.0844607304272936	-0.0587663368762358	0.0250736526334725	0.0773034190994234	0.0834579192722985	-0.028826047020657	0.120728073292912	0.0921363136691099	-0.103548517909941	0.272396372803846	0.0858136762492916	-0.00403562686579273	-0.0466204793987295	0.0788420666920367	0.105288872604164	NA	0.175627940610958	NA	-0.192105301843445	0.000762176502498385	0.100430451177375	0.022039711544099	-0.220163674120131	-0.052238332745629	0.0269316838487068	-0.240554629980836	0.175574197396038	-0.198360351390664	0.104779726106284	-0.0515250858676152	-0.272360841719711	-0.1501284945205	-0.256433307116219	-0.111219140403034	-0.11062253882235	0.101704190138247	-0.074923293400301	-0.0653126633679385	-0.00885292996847002	0.173288514530282	-0.0419447511672702	-0.0443530262463601	-0.116291113760285	0.303841949548632	-0.00747541176061362	-0.232066603487828	-0.112733721914409	-0.0271990853837284	-0.00886287462055075	NA	0.00845238327893842	0.0701303523617815	NA	-0.208803181613868	-0.13339914469232	NA	NA	0.0286403877347613	-0.0336435812878084	-0.00500305362165492	0.0427411395703296	-0.292663979483156	-0.293673322844033	NA	-0.0718990013484727	-0.390146425836577	-0.022630779228029	-0.218245243759137	0.0619567607189513	0.00420666910961415	0.11333089043741	0.0397809167025595	-0.0643859443525086	-0.0364087631182943	-0.0286107935404859	-0.0506165842600012
26	HNSC	HNSC.Atypical	68	0.185465476937395	NA	-0.13003521429777	-0.282954946714288	-0.44913968337812	-0.274502319012082	-0.0343560624150779	NA	0.159504518697559	-0.068960251947598	0.0909463960265487	-0.180359784328488	0.29833368348359	0.134360834094967	-0.092607791117134	0.188439405660045	-0.079037275971981	0.00542051972120458	-0.204482763164317	-0.0585574408795068	-0.189053776789637	-0.291772834429769	-0.0844761277677869	0.34348755541453	0.0910522398030271	0.0840753146898105	0.211644907658036	NA	0.0813276582749604	NA	-0.2495824705412	-0.335693699540015	0.111926553017253	0.0980120821527272	-0.205313686942912	-0.464172886497751	-0.388833747535762	-0.193520064903597	-0.500501016370238	-0.515044805199668	-0.144315926121875	-0.0795518528097912	-0.163054577388207	-0.28240683305194	0.177445675521264	0.0459603382131201	-0.338610705541868	0.026130192885508	-0.564121161223828	-0.284408222472468	-0.115072624205524	-0.217454788386101	0.201021138530889	-0.169963831399038	0.156051380909664	0.0117599896176977	-0.214166420213179	-0.0342984749871166	0.0217011652218648	-0.0907676744706489	-0.163275628423644	NA	0.187051458271971	-0.0966532108034507	NA	-0.234382455671559	-0.514254357403434	NA	NA	-0.245509896360201	0.340656194529804	0.0510011261847825	-0.175424197889031	-0.363518375387544	-0.157753092103861	NA	-0.240471055293646	-0.400450437572512	-0.254914872546052	-0.166342189677574	0.0972067145777991	0.0801252075658962	0.256780485942779	0.157943960938833	-0.00171777033418455	-0.0893058232970053	-0.0297749699387323	0.0864810184566641
27	HNSC	HNSC.Classical	49	-0.106584351676306	NA	-0.0993877551020408	0.0023469387755102	-0.186336037795485	-0.0321428571428571	-0.0993494076204704	NA	0.227148651825235	0.0261224489795918	-0.168061224489796	0.0517360136906532	0.123730802753026	-0.149697696418517	-0.126530612244898	-0.152448979591837	-0.251428571428571	-0.150918367346939	-0.214034199363931	-0.289183673469388	-0.197755102040816	-0.088265306122449	0.267966019628511	0.0146436042845849	0.220209699298678	-0.0937802950350771	-0.124952167187781	NA	-0.0970408163265306	NA	-0.194285714285714	-0.134850378880075	0.100714285714286	0.195004974680154	-0.213673469387755	-0.242425824150087	-0.11204939186325	0.0281136793059453	0.0886247098428645	-0.282448979591837	-0.0104081632653061	-0.0221950099783779	-0.223469387755102	-0.121122448979592	-0.133778922975239	0.0513265306122449	-0.195418133832614	-0.119081632653061	-0.215	-0.00540816326530612	-0.195260083228925	0.0421949539666373	0.125277475016263	-0.107551020408163	0.201841883787203	0.0918859725142466	0.151793459047527	-0.318493763210567	-0.234489795918367	-0.0702040816326531	0.139591836734694	NA	-0.130714285714286	0.0154081632653061	NA	-0.285408163265306	-0.162273878025139	NA	NA	-0.139897959183673	0.214699354645235	-0.116428571428571	0.0567871629563087	-0.0624489795918367	-0.113877551020408	NA	-0.13469387755102	-0.279183673469388	0.0838775510204082	-0.196836734693878	-0.0460726039079486	0.13541161768737	0.0334200724961782	0.109696675971306	0.00413275849008176	-0.22530612244898	-0.307974897079285	-0.285102040816327
28	KICH	KICH.Eosin.0	46	0.0352781546811398	NA	-0.0815344763784384	-0.0928798298261448	0.489576908844209	0.112618724559023	-0.217768047221857	NA	0.026397754969841	-0.179695932487457	-0.054214080884323	0.0295115332428765	-0.148390280004934	0.100135742300532	0.174355495251018	-0.240932644320426	0.0291160328222996	-0.0104850895908247	0.137420194405797	-0.322859169415583	-0.145134927375238	0.439113139682703	0.260515603799186	-0.315231134698265	-0.29389995738381	-0.14567208369811	0.250716995215896	NA	0.3767114839028	NA	0.127016951249629	-0.12094113299407	0.0734550388553102	0.315221413593191	0.0621665793258658	0.438845371833328	-0.127681663413552	-0.15220944223833	0.235598865178241	0.206543525954687	0.487834212462517	0.143266829140859	-0.394003895553563	-0.145799925989885	0.156958278159056	0.35300829572403	0.0500169601520607	0.157698356484364	0.32788503115474	0.0108544821045163	-0.0931293943505613	0.0420007401011472	0.639282080052341	-0.0629085975083261	-0.402972648130166	-0.125720986243645	0.407425681509806	-0.394153381420247	0.12396694214876	0.273784192315711	0.0999722471103457	NA	-0.0589595732495315	-0.160915286720362	NA	0.261802707577679	0.499691533177812	NA	NA	0.442936877696794	0.183483409399285	0.05495420485544	0.0983101023806587	0.0090659594850221	-0.281168090423236	NA	0.268519090130203	-0.00567410879486863	-0.0546441346984088	0.258163989144915	-0.170598575342477	0.158258295300358	0.16997132204572	-0.211607252991242	0.343047460612747	-0.179558353204496	-0.418144253798978	0.168182799426226
29	KICH	KICH.Eosin.1	19	-0.240350877192982	NA	-0.428070175438596	0.136024585275579	0.514035087719298	0.117543859649123	0.0982456140350877	NA	0.394736842105263	-0.436842105263158	0.012280701754386	0.310662601210031	-0.057042568018791	-0.136842105263158	0.0368421052631579	-0.215789473684211	-0.242105263157895	-0.487719298245614	-0.517543859649123	-0.32280701754386	-0.110526315789474	0.150877192982456	0.056140350877193	-0.384379150649699	-0.229824561403509	-0.354541499686024	-0.373684210526316	NA	0.415789473684211	NA	-0.0192982456140351	-0.450877192982456	-0.322071114813789	0.328070175438597	0.0298245614035088	0.519526157955758	-0.139067716946621	-0.196491228070175	0.524561403508772	0.164912280701754	0.415789473684211	0.542105263157895	-0.228170272075164	-0.337867518265147	-0.271929824561404	0.22280701754386	-0.389473684210526	0.128070175438597	-0.0228070175438597	0.119298245614035	-0.352631578947368	0.419298245614035	0.270175438596491	0.242105263157895	-0.270175438596491	0.119298245614035	-0.0491228070175439	-0.333333333333333	-0.214035087719298	0.0350877192982456	0.0543859649122807	NA	0.0228070175438597	-0.652631578947369	NA	-0.235087719298246	0.281702528215875	NA	NA	-0.143859649122807	0.335087719298246	0.143859649122807	0.329824561403509	0.068421052631579	-0.391228070175439	NA	0.215789473684211	-0.408771929824561	0.433333333333333	0.32280701754386	0.189473684210526	-0.0859649122807018	0.384379150649699	-0.291228070175439	0.135087719298246	-0.33859649122807	-0.319298245614035	0.4
30	KIRC	KIRC.1	149	0.0749493003662335	NA	0.24357212758075	-0.108695277561981	-0.211296704933393	-0.0492437262890105	0.0583605956815014	NA	-0.0997838711462495	0.0598610359098	-0.0025295010199233	-0.246801351386966	0.0228054008665675	0.0698148784729578	-0.0199204054463909	0.143679625607628	-0.00522866925163022	-0.0749689367781095	0.0360992684918653	-0.122347029934653	-0.0867044264164249	-0.112919595022997	-0.238767769590519	0.333183685694292	0.245842939572748	0.319687571712672	-0.0277945564541731	NA	0.0380272760999287	NA	0.0703627313821586	-0.288535961337537	0.0474635670071001	-0.0224411241337555	-0.165553357669849	-0.233621667716505	-0.155273012458713	-0.0487308042539875	-0.248748620285378	-0.161051498351281	-0.0659974441623586	0.112112593282196	0.180981308542006	0.388462417518005	-0.117587039115093	-0.0194924100952117	-0.0470203684795029	-0.230344145803671	-0.227429963521719	0.112029051625301	0.108297417702594	0.132543309664724	0.238674352841168	-0.0828381329677832	-0.225690536331368	-0.179390754006563	0.0439458678556458	0.0636436276112431	0.279931651654857	-0.170944953804002	0.0511807274373206	NA	0.203011644434681	0.0898322854969096	NA	-0.131386457487245	-0.143706275980636	NA	NA	-0.023323329587837	-0.120409982740578	-0.322714991721458	-0.174916468047377	-0.428854011256955	0.171272963082845	NA	-0.0994035623533372	-0.10273302944237	-0.0707762660636527	-0.0867856967948115	-0.0411843878621728	0.00215765873620868	0.262901702997569	0.0272609530886721	-0.0523553371589241	-0.362986067157882	0.0342150491800085	-0.0595358699923026
