type	subtypes	nsamples	A2M	ABCD4	ABRAXAS2	ADA	AGA	ANPEP	ANXA1	AP5B1	APOA1	APOA5	APOE	ARL8A	ATG14	ATG9B	ATP6V0D2	ATP6V1C1	B4GALT1	BBC3	BCL10	CALR3	CALU	CAMSAP2	CD68	CDIP1	CES2	CLCN6	CLCN7	CLIP2	COL14A1	COL1A1	COL1A2	COL20A1	COL21A1	COL3A1	COL5A2	COL6A2	COL6A3	CP	CPNE1	CPQ	CTNS	CTSD	DAB2	DNAJC3	EDEM1	EDEM3	EGF	FADD	FAM49B	FAS	FBN1	FGG	FLCN	FTL	GABARAPL1	GAN	GBA	GLMP	GNLY	GOLGA6A	GOLGA6B	GOLGA8J	GOLGA8N	GOLGA8R	GOLM1	GOLT1A	GOPC	GPC3	GRN	GTPBP2	HSP90AA1	IGFBP3	IGFBP5	IL23A	IL6	ITIH2	KBTBD11	KBTBD8	KLHDC7B	KLHDC8B	KLHL18	KLHL21	KLHL24	KLHL3	KLHL35	KLHL41	KLHL9	LAMP1	LAPTM5	LHFPL2	LRP1	MAN2B1	MAP1LC3B	MAP1LC3B2	MARCH8	MBTPS1	MCOLN1	NCKAP5L	NEU1	P3H1	PDCD6	PIGR	PIKFYVE	PQLC2	PRKD1	PRSS23	PSAP	RAB7A	RAB7B	RILP	RNF13	RNF152	RPTOR	RRAGD	SCG2	SERPINA1	SERPINA3	SERPINC1	SERPINE2	SGSH	SLC11A1	SLC15A4	SLC17A5	SLC36A1	SNX16	SPARCL1	SPNS1	SQSTM1	SVIL	SYVN1	TGFB2	THBS1	TMEM150A	TMEM8A	TNC	TOM1	TOR1B	TOR4A	TP53INP1	TP53INP2	TRADD	UBXN6	VAMP4	VAMP7	VCAN	VEGFD	VPS18	WDR24	WDR81	WIPI1	ZFYVE1
11	COAD	GI.MSI	62	-0.394615897990209	-0.0335444552200561	NA	0.377085510688821	0.211488579415246	-0.152435876461711	0.103903298950095	NA	0.193331254516098	NA	0.0581976605140633	-0.213719984403157	NA	-0.0428321355702625	0.24114433331386	0.0413497859612351	-0.427983228228692	-0.131420224899296	0.0829912614268805	NA	-0.198594777002695	NA	-0.198516542221246	NA	-0.0961230939775767	-0.439547709587247	-0.313098880645326	-0.422211030101138	-0.306702426395836	-0.327543581044431	-0.248495005170983	NA	-0.0238356230695102	-0.235240783650534	-0.263967060799832	-0.199123624367272	-0.357958623496904	-0.243905510301985	0.146742552066282	NA	-0.0267067919111536	-0.0812335513428099	-0.352409373099871	-0.0981113070066821	-0.483542773678511	-0.374167390704437	0.0715077256704268	0.569341962779219	0.295844875440067	0.269025434484699	-0.300226643258127	NA	-0.0599375440907305	0.0155041693626327	-0.308310249405239	-0.197343071349019	-0.039587504252751	NA	0.174015966153769	NA	NA	NA	NA	NA	0.0109544195451506	0.274274993303014	-0.261335448716872	0.183059042788729	-0.102801737780334	-0.0573414422286985	0.219940566971218	-0.180208766178554	-0.389151210698321	0.339709606886599	0.115221881152935	NA	-0.0164950011332443	0.404120285241529	-0.115147775944461	-0.00244292496675014	0.0640928780297938	-0.274342411787194	-0.227297909918458	-0.158229442938698	0.178322294693898	NA	-0.00627061875141655	-0.23800949420777	-0.150568503770482	-0.308763535731245	-0.537579168755392	-0.263815963455356	0.0958221058198393	0.217904966247616	NA	-0.264619220392164	-0.129089123372535	-0.444514398715623	0.269532479654704	NA	0.439164431719927	0.114205821524087	-0.616728994370148	NA	-0.202123105397351	-0.0154117350842119	-0.131051334463539	-0.167564913200193	NA	0.399624765510105	0.103552046747654	-0.331112985910884	-0.416469403305059	-0.0524334194166229	-0.0351067178995064	-0.0629060690201981	NA	NA	0.153842279567466	-0.297971467089867	-0.188700152375285	0.047621446019794	-0.0289599597170648	-0.398504098650275	0.0880060442609936	-0.258851674723225	0.321226627313621	0.00282055479327799	-0.568100832339574	-0.320704113650626	-0.0701657182277764	-0.366965083951074	0.13971819636702	NA	-0.254347196534851	-0.21526335009702	0.172072525866699	NA	-0.455054835780668	-0.368975069369073	0.0615713926158465	0.0811634349287825	0.0141027739663899	0.420755738584583	-0.266305716528661	NA	-0.00501139525845894	0.304506591811793	-0.556428562478791	0.0323596071621115	-0.289250683108841
12	COAD	GI.GS	49	-0.0315848556386273	-0.153320237811058	NA	0.198346686750143	0.0550566385041662	-0.00760223475336028	-0.141483201148108	NA	-0.0134909016681831	NA	0.113832338384611	-0.418006020715343	NA	-0.0895522390682879	0.0542127223706903	0.113781315373233	-0.180723506301342	-0.116689627021787	-0.263278738711159	NA	0.177462560968026	NA	-0.130302737893288	NA	-0.197280473493546	-0.209715277342097	-0.0161228602822943	-0.104344720293161	-0.0831164855349763	0.0271994287735273	0.041948407191033	NA	-0.381621937504127	0.0270463363038827	0.0176024898651631	0.0410225011480178	-0.0344396540840147	0.0199535610847858	0.0608688997366364	NA	-0.165369798762902	-0.222358283585897	-0.416296749834175	0.0484730974467007	-0.146180927598347	-0.424562477677432	-0.0408236167943271	0.220212278536209	0.256026939546053	0.192147758933925	-0.0347457843425393	NA	-0.137459499496223	0.388220826997365	-0.345263909905967	-0.235783350843372	-0.343223041515803	NA	0.240234724520512	NA	NA	NA	NA	NA	-0.296918053249067	0.143578754018062	-0.183423046565975	-0.00438831484893035	-0.0508215124653842	-0.139697441306714	-0.00589451137032591	0.0273986581379495	0.00449013955295754	0.0453907589231924	0.193665315184402	NA	-0.08408377767475	0.146541827228341	0.0884987403126389	-0.185167232246397	0.200959257151401	0.306342160314302	-0.248788203479769	-0.16389009368295	0.320747015419081	NA	0.170115059881368	0.0127560782754475	0.087298145389258	-0.16276340629624	-0.273464806069045	-0.225209826854579	-0.143983264926059	-0.0189131955163284	NA	-0.0328588193275167	-0.143735490007743	-0.191897545793153	0.389958927650555	NA	0.21276052967458	-0.210694906859247	-0.357059033624164	NA	-0.0133176854954471	0.000816347356065534	0.0981983407448768	-0.227307515689576	NA	-0.132860532199666	0.325271697535589	-0.299104523402694	0.182050104597173	0.0440850065199467	-0.153922694672074	0.0838308076942701	NA	NA	-0.186076175473188	-0.0857718703241093	0.0825084193338617	0.0183682840961274	0.0234699864868841	-0.040716363079749	-0.0286013166769888	0.00382672585335987	0.144617662493904	-0.190014541991067	-0.282004183886933	-0.261741371038512	0.0482714633382338	-0.0133680289810705	0.15739252501774	NA	0.113832338384611	-0.18510676298786	-0.0306648298382571	NA	-0.308018061785477	-0.314497818924247	-0.108222568088897	-0.0583193020052043	-0.253648331792595	0.207026766668231	0.0515319268516368	NA	-0.140972984050567	0.240885782153552	-0.419511199550997	-0.152197760196468	-0.343597724427455
13	COAD	GI.HM-SNV	6	-0.771428571428571	0.485714285714286	NA	-0.0857142857142857	0.942857142857143	0.542857142857143	-0.2	NA	0.542857142857143	NA	0.2	0.428571428571429	NA	-0.6	-0.231908414260979	-0.6	-0.771428571428571	0.314285714285714	0.485714285714286	NA	-0.771428571428571	NA	-0.0285714285714286	NA	-0.0285714285714286	-0.428571428571429	-0.714285714285714	-0.371428571428571	-0.371428571428571	-0.771428571428571	-0.724713794565561	NA	-0.0857142857142857	-0.771428571428571	-0.771428571428571	-0.6	-0.771428571428571	-0.2	-0.257142857142857	NA	-0.885714285714286	-0.428571428571429	0.771428571428571	-0.142857142857143	-0.885714285714286	-0.257142857142857	0.927633657043918	0.6	-0.6	0.485714285714286	-0.371428571428571	NA	0.257142857142857	-0.257142857142857	-0.771428571428571	-0.6	0.142857142857143	NA	-0.257142857142857	NA	NA	NA	NA	NA	-0.485714285714286	0.6	-0.6	0.0857142857142857	0.428571428571429	0.0285714285714286	-1	-0.485714285714286	-0.771428571428571	0.0857142857142857	-0.2	NA	0.371428571428571	0.314285714285714	-0.771428571428571	0.11595420713049	-0.314285714285714	-0.6	0.257142857142857	0.371428571428571	0.0285714285714286	NA	0.485714285714286	-0.371428571428571	-0.142857142857143	-0.485714285714286	-0.485714285714286	-0.0285714285714286	0.542857142857143	0.828571428571429	NA	0.257142857142857	-0.6	-0.771428571428571	0.828571428571429	NA	1	0.771428571428571	-0.771428571428571	NA	0.257142857142857	0.371428571428571	-0.0285714285714286	0.314285714285714	NA	0.885714285714286	0.257142857142857	-0.6	-0.885714285714286	0.371428571428571	-0.714285714285714	0.771428571428571	NA	NA	0.2	0.257142857142857	-0.371428571428571	-0.142857142857143	0.371428571428571	-0.0857142857142857	-0.257142857142857	-0.771428571428571	0.314285714285714	0.428571428571429	-0.0285714285714286	-0.714285714285714	-0.428571428571429	-0.771428571428571	0.0285714285714286	NA	-0.657142857142857	0.771428571428571	0.142857142857143	NA	-0.142857142857143	-0.314285714285714	0.942857142857143	1	0.0857142857142857	-0.371428571428571	-0.371428571428571	NA	0.485714285714286	0.428571428571429	-0.657142857142857	0.542857142857143	0.428571428571429
14	ESCA	GI.CIN	67	-0.0820113738564947	0.0290129800176066	NA	0.0269774124032245	-0.0272966717216059	-0.0215903422172086	-0.124294123540658	NA	-0.0663121242309316	NA	0.00885944608508261	-0.00301303987803205	NA	0.0268981342964854	NA	0.0136484720302909	-0.101528515066686	0.0155242941266065	0.140434192672999	NA	0.0353982300902573	NA	0.0579895237134002	NA	-0.208835501636204	-0.122377308423646	-0.11828793776674	0.281452658940598	0.00067842605156038	0.0437300432475259	-0.0117340677810385	NA	-0.0497081567687818	-0.130124617281059	-0.0408252853380158	-0.011333818878955	-0.0563127333238225	-0.13109716555411	-0.0243435230265783	NA	-0.0745285842710481	-0.0882675775440945	-0.043339452470269	-0.0656077899273685	-0.228629579375848	-0.173361269115627	0.111378363109919	0.0267385014519958	0.240282544496768	0.04298028573709	-0.0808524223800782	0.0522750783636316	-0.0775616083163491	0.0671725413172041	-0.0475701130412477	0.00209516018008851	-0.0107751094975981	NA	-0.0617174327334645	NA	NA	NA	NA	NA	-0.18330024252691	0.171803134767258	-0.0503237521350784	-0.010375927847394	-0.0899158910394807	-0.0961369622475856	0.436123412853858	-0.0349189879479607	-0.138480110950612	-0.063720452745748	0.263057598218186	0.0892007108486906	-0.0298507462686567	0.285377900421658	-0.155563759061593	-0.015364661282117	0.00255407454705084	-0.143347433953229	-0.322295497417044	-0.140857436533579	-0.00718362134905797	NA	-0.0984914997206481	0.0179586950050718	-0.00568686334595453	-0.0226277299449559	-0.269101067598221	-0.191140377170648	0.113137520951393	0.0855734507142386	NA	-0.172878920903504	-0.053954824806449	0.00179583366589512	0.136802617926411	NA	0.0964970917229337	0.0273013025930823	-0.370580253811158	NA	0.0313687928792862	-0.0456345841129755	-0.248812432371553	0.138605365992062	NA	-0.0661471999713659	-0.0798946444249342	-0.13802117110164	0.279391810998484	0.0990901109426132	0.0924602869611049	0.0366357378103465	0.121744856842183	NA	-0.0667251975417033	0.266404605374874	0.0154042621119004	0.218014207039668	-0.137081969829994	0.043100007981483	0.00287339120081149	-0.0444373497243535	-0.0309700078379066	0.070995999245285	-0.0641312155798547	-0.187965799013655	-0.137304200366555	-0.0126708570313562	0.058185010775002	NA	-0.112379280070237	-0.204086519275281	-0.033322691356054	NA	-0.223561337696544	-0.193231702450315	-0.0130299009295028	-0.0592431483303123	-0.12349472718636	0.122914837576822	-0.0776598291962647	NA	0.0210114635203162	-0.0792768704332539	-0.234199000320942	0.0110146662697774	-0.310918668688642
15	ESCA	GI.HM-SNV	2	1	1	NA	-1	-1	-1	-1	NA	-1	NA	1	-1	NA	1	NA	1	1	1	-1	NA	1	NA	-1	NA	-1	1	1	1	-1	1	1	NA	-1	1	1	1	1	1	-1	NA	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	1	NA	-1	NA	NA	NA	NA	NA	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	NA	-1	1	1	1	1	1	-1	1	NA	1	-1	1	1	NA	1	-1	1	NA	1	-1	1	-1	NA	-1	1	1	1	1	1	1	1	NA	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	NA	1	1	-1	NA	1	1	1	-1	1	-1	1	NA	1	1	-1	1	1
16	ESCA	GI.ESCC	78	-0.399505542109622	-0.00584236982718517	NA	0.228652001547381	0.132212906407679	-0.029983433868255	0.0140063993523348	NA	0.100734517194968	NA	0.0373175851720574	-0.0401504852842271	NA	-0.126138145591552	NA	0.125282159908925	-0.109829659698775	0.0662017160610883	0.0387215073827727	NA	-0.0543893371145438	NA	0.301205809691816	NA	-0.115513262308275	-0.192787996437687	-0.0419206353254389	-0.214825868147377	-0.476586112270319	0.088263121651084	0.0170250446637631	NA	-0.20481691551636	0.00298503693139201	0.0841015718856305	-0.103184439704469	-0.0940499526067499	-0.0210240781037601	0.183692050901154	NA	0.188789478679756	-0.165441013902445	-0.109664569570021	-0.203028674405753	-0.15699788182793	-0.0781132433387939	0.157804882703809	0.152318927637328	0.305573646112776	-0.12072966393969	-0.186691452634774	0.21069766565056	0.0375707375683271	0.165425135855382	-0.146692464306941	-0.041718303450565	-0.0758618073355379	NA	0.223214229263471	NA	NA	NA	NA	NA	-0.0844229747911403	-0.0441545991119027	0.088520754957351	0.0136955119693463	-0.146657477023272	-0.064417817964678	0.35357324369131	0.13508352618334	-0.15224209010044	0.103112926681974	0.0699263999246566	0.0441796469933951	-0.144118167895915	0.213830433450566	-0.0145174038130056	-0.103810210301352	-0.032638866934989	-0.226486674469451	-0.120640380393571	0.0213461477668584	-0.077993196212956	NA	-0.0626343610156558	-0.0921075927029996	-0.11534181442031	-0.216420600048587	-0.396327583622161	-0.200327535113278	0.178673950706274	0.0942028986185214	NA	-0.126458221367644	0.128760575135627	-0.214471787366348	0.207429420509347	NA	0.172917878564118	-0.175692850535242	-0.402668268478853	NA	-0.11775789573755	0.0991552644303971	-0.319065116269756	0.0964861806733454	NA	0.186970844692109	0.277257897288159	-0.0422747161064683	0.10517530271147	-0.302766273598414	0.120405738144493	-0.103126027474798	-0.0426448276997603	NA	0.173322542313866	0.0209667731027554	0.120965141352883	0.112471942084383	-0.123646089548671	0.124789761877664	0.218494514879016	-0.332698934596136	0.241816055277926	0.0765578072159719	-0.293924985480898	-0.0500275050119704	-0.153723585871998	-0.140509506619819	-0.0671497401267119	NA	0.0790029467453228	-0.107830243565616	0.101532663960166	NA	-0.333120459308727	-0.385786095926273	0.202003085577243	-0.0791823159705097	0.077518889698366	0.00787207405440267	-0.159108728103974	NA	-0.270459618223208	0.176937376715044	-0.1509016414294	0.180153521251438	-0.113383875110548
17	ESCA	GI.MSI	2	1	-1	NA	-1	1	1	1	NA	1	NA	1	-1	NA	-1	NA	1	-1	-1	-1	NA	1	NA	1	NA	-1	-1	-1	1	1	1	1	NA	1	1	1	1	1	1	-1	NA	-1	1	1	-1	-1	-1	-1	-1	1	1	1	NA	-1	1	-1	-1	1	NA	-1	NA	NA	NA	NA	NA	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	NA	-1	-1	1	-1	1	-1	-1	-1	NA	1	-1	-1	1	NA	-1	-1	-1	NA	NA	1	1	-1	NA	1	-1	-1	1	1	1	1	1	NA	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	NA	1	1	1	NA	-1	-1	1	-1	-1	1	1	NA	1	-1	1	-1	-1
18	GBM	GBM_LGG.Mesenchymal-like	53	-0.238926635757589	0.0857960730556788	NA	0.303402951621502	0.321856227069306	0.124019756098177	0.0784985687215256	NA	NA	NA	-0.0505032233781615	-0.0674125592315189	NA	-0.188073302361996	NA	-0.258638067975648	0.131110528782662	0.0540704005628943	0.288346402784008	NA	0.289245035841457	NA	0.276950062897814	NA	-0.0426561303068177	-0.434817666949879	-0.465979881101422	-0.233192896211228	-0.193166011530028	0.0467694788926806	0.0204003467294055	-0.142523081885256	-0.259369015272943	0.137080191912269	0.0316487592541173	0.0742248921501431	0.134214929371919	0.246018626779019	0.0323744632879696	NA	-0.112493196181792	-0.0221751839577365	-0.0899873001976939	0.0832543794391747	-0.0439059791154296	-0.0347941781236141	0.103939039632303	0.544844269841585	0.297901505896398	0.222643335395872	0.135104624440592	NA	-0.185578648212359	0.171964222990249	-0.198480053258623	-0.358464701850583	0.000241901344617457	NA	0.0412113397029927	NA	NA	NA	NA	NA	-0.0605975083659235	-0.0224190928545301	-0.231544571221223	0.220461647056187	0.068983590694674	-0.000645070252313218	-0.107838808927235	0.190218925130025	-0.0358050079790083	NA	0.334274195994137	0.161246749876736	-0.0542665349758495	0.277287207062658	0.193387098189129	-0.234483036715855	-0.202640862857425	-0.298304674804094	-0.223920011334226	-0.462472028747366	0.0474654205934136	NA	-0.121192573653346	-0.000423378563067198	0.110349554489376	0.0445712212232391	-0.300552398058027	0.0759570222098814	-0.0232633149215821	0.0450797365246788	NA	-0.199246074183245	0.102969339025497	-0.500453565122748	0.524140711728317	NA	0.354077210030621	NA	-0.297717926215704	NA	0.0953897635608171	0.166670026441428	-0.218331490676722	-0.300318522943888	NA	0.369357927703316	0.242385147306692	-0.330678818639437	-0.236619831926642	-0.0425746366526724	-0.119461355481192	0.195060981795507	0.025804890880411	NA	-0.125909649873386	0.12256581865097	0.0357207652218445	-0.0234241135371237	0.151107706604371	-0.248236100471717	0.101620771680845	-0.173581491210323	-0.0839885491219304	-0.143124962231995	0.0537031810668064	-0.366891101882837	0.11885419398871	0.227588848394257	0.159338776365408	NA	-0.123540915089968	0.0433827235245899	0.486452705822382	NA	-0.209954440995041	-0.194367730400127	0.305205015522316	0.307220900697496	0.211667943393944	-0.0510835601353675	-0.183808410272951	NA	0.0193932063339477	0.168820434556689	-0.111639721001492	0.250609793023685	-0.0667647711144181
19	GBM	GBM_LGG.NA	38	-0.261093177608069	-0.0230878651931283	NA	-0.0488045084715837	0.0532881059196849	-0.0585403216982164	-0.26425210635737	NA	NA	NA	-0.275314749984414	0.343254185359449	NA	0.0691617425896578	NA	-0.21699403654518	-0.161615056351898	0.0986046524913934	0.344786081628187	NA	0.0314038735091367	NA	-0.0215642290469031	NA	-0.309114782798993	-0.118940803151329	-0.449830397198818	-0.259780051819596	-0.213043002516687	-0.0425648320385162	-0.0217748112484955	0.288981288981289	-0.376470593307873	-0.0572272677535835	0.000765948134369187	-0.224860488018383	-0.0589780063464274	-0.330342488237225	0.0491327899187019	NA	-0.387898019476967	-0.36559610494072	-0.168836853047379	-0.271692745376956	-0.169712222343801	-0.213285184030448	-0.357576765972053	0.339552443469337	0.160420200491797	-0.308020571178466	-0.223109749425539	NA	-0.211948790896159	-0.107814941932516	-0.331217857533647	-0.334062807747018	0.0263705000547106	NA	-0.0148820922693618	NA	NA	NA	NA	NA	-0.129671171611719	-0.301237994292518	0.10965200328297	0.404268131302117	-0.211632106242248	0.372708869628282	-0.00602442957197716	-0.118721960827224	-0.307650220788183	NA	-0.0815366113437198	0.0651127165203266	-0.209103840682788	0.479317140099211	-0.154334509196424	0.0282322044521717	-0.0219936535726009	-0.111500164131743	0.063792537476748	-0.348325675099495	0.298533597760422	NA	0.310773103271968	-0.273130164002405	-0.230015867280872	-0.210854579275632	-0.287074538999432	-0.0578837947259	-0.198599409125725	-0.162206540303209	NA	0.0465039938724149	-0.0994638363059416	0.163146952620637	0.246088193456614	NA	-0.0359995623153518	NA	-0.130101761680709	NA	0.236240288871868	-0.0378617935676411	-0.091980654947615	-0.144240768017377	NA	-0.219073152376929	-0.137980085348506	0.217127225907796	-0.0228690228690229	-0.202757413283729	-0.0922420396104607	-0.156800525221578	-0.0548200021884232	NA	0.0217748112484955	-0.275537561281273	-0.229456176824598	-0.109646003337504	-0.0762707228804794	0.108655213918372	0.274100010942116	-0.446890188233682	0.0581121758856048	-0.248057774373564	0.0171791224422803	-0.354633986212934	-0.392056023634971	-0.128788707736076	-0.342378816063027	NA	-0.106040709761675	-0.152642521063574	0.0189298610351242	NA	0.199693620746252	-0.163155879217783	-0.204738195852765	-0.328281447118276	0.0480358901411533	-0.247086502531022	0.0381879855564066	NA	-0.205383521172995	-0.0432213590108327	-0.209103840682788	-0.281118345882283	-0.0465039938724149
20	GBM	GBM_LGG.Classic-like	45	-0.133355297477018	0.222741946593134	NA	0.267483612993731	0.0835337132769777	0.303419654079483	-0.187483530961792	NA	NA	NA	-0.0160200461375356	0.225955204216074	NA	0.132086037161152	NA	-0.384848484848485	-0.118181818181818	0.0689087256212292	0.271370690128369	NA	0.337703406754334	NA	0.277854653909486	NA	-0.112849566911248	-0.431437135844579	-0.66034255599473	0.0285902503293808	-0.364822134387352	0.0837341065128284	-0.0127799736495389	0.226687308664101	-0.42302626214647	0.246450805496194	0.0799736495388669	0.179051383399209	0.131488801054018	-0.216476168634187	0.126556426916714	NA	-0.0740447957839262	-0.0743083003952569	-0.231965215603201	-0.0733860342555995	-0.340206865485638	-0.169433465085639	0.0022400843520342	0.404769748556111	0.377865612648221	-0.130698287220026	-0.102635046113307	NA	-0.262187088274045	0.258409362947056	-0.287220026350461	-0.444678678722081	-0.174176548089592	NA	0.223268990536566	NA	NA	NA	NA	NA	-0.320158102766798	-0.258968754020536	-0.0683816990390401	0.0542926807733972	0.0125164690382082	-0.133671520153052	0.0329467591834359	0.208563899868248	-0.196745078627869	NA	0.295757019302398	0.127025959727116	-0.108827404479578	0.59461774135489	-0.017131750200251	-0.0648901479320371	-0.0575155650599821	-0.12068511198946	-0.319631093544137	-0.637501652655381	0.0855269683074067	NA	-0.218181818181818	-0.101317523056653	-0.0207516716736971	-0.140843214756258	-0.28012385593434	-0.0285253137609869	0.12832674571805	0.358425305471827	NA	-0.133201581027668	0.055862977602108	-0.421423630782986	0.519499341238472	NA	0.307378129117259	NA	-0.268906455862978	NA	0.354491254844966	-0.150668687328748	-0.236267837304925	0.171618684080187	NA	0.307596021485756	0.195401542027576	0.0613347389169498	-0.260606060606061	-0.0789196310935441	-0.0700922266139657	0.0491436100131752	0.0896633508764433	NA	-0.275766659130464	-0.0521773503998112	-0.15296442687747	-0.134519104084321	0.0131752305665349	0.043018544771188	0.379051383399209	-0.362473742128394	0.107329930627501	-0.173386034255599	0.0366271409749671	-0.587700517463657	-0.143214756258234	0.00737812911725955	-0.367852437417655	NA	-0.118910372606423	0.0592246121735039	0.259156785243742	NA	-0.300405151847806	-0.444005270092227	-0.000790565915148655	0.249802371541502	0.180243091108684	0.0133074212002756	-0.285507246376812	NA	-0.0202905234142816	-0.33611120279112	-0.407246376811594	0.220421607378129	0.127667984189723
21	GBM	GBM_LGG.G-CIMP-low	5	-0.8	0	NA	1	-0.3	0.2	-0.3	NA	NA	NA	-0.1	0.7	NA	0.6	NA	0.6	-0.3	0.2	0.3	NA	0.5	NA	0.3	NA	-0.8	-0.5	-0.7	-0.3	-0.5	0.5	0.5	-0.1	-0.3	0.5	-0.3	0.7	0.3	0.4	0.8	NA	0.564288093646835	-0.3	-0.6	-0.3	-0.9	-0.7	-0.1	0.1	0.6	-0.2	-0.5	NA	0	0.4	-0.2	-0.6	-0.1	NA	-0.7	NA	NA	NA	NA	NA	-0.6	-0.1	0.2	-0.4	-0.2	-0.8	0.6	0.2	-0.3	NA	0.4	-0.2	0.3	-0.7	-0.3	0.6	0.6	-0.7	-0.6	-1	0.4	NA	-0.6	-0.5	-0.6	-0.5	-0.9	-0.6	0	-0.7	NA	-0.3	-0.3	-0.9	-0.2	NA	-0.2	NA	-0.6	NA	-0.3	0.6	-0.7	-0.2	NA	0.2	-0.4	-0.1	-0.6	0.3	-0.4	-0.9	0.1	NA	-0.2	-0.3	-0.6	-0.3	0.8	-0.872081599272381	0.7	-0.359092423229804	-0.7	-0.5	0.3	-0.9	-0.9	0.5	-0.1	NA	-0.2	-0.3	0.3	NA	0.7	-1	-0.1	-0.7	-0.2	-0.3	-0.7	NA	-0.1	-0.6	-0.3	-0.5	0.5
22	GBM	GBM_LGG.LGm6-GBM	13	0.377411900418977	-0.0824175824175824	NA	0.0934065934065934	0.137362637362637	0.395604395604396	0.0824175824175824	NA	NA	NA	0.362637362637363	-0.236263736263736	NA	-0.0384615384615385	NA	-0.21978021978022	0.307692307692308	0.32967032967033	0.521978021978022	NA	0.596974429950591	NA	0.43956043956044	NA	-0.159340659340659	-0.714285714285714	0.467032967032967	0.043956043956044	0.543956043956044	0.175824175824176	0.313186813186813	-0.225274725274725	0.0714285714285714	0.0824175824175824	0.637362637362637	0.379120879120879	0.192307692307692	0.032967032967033	0.247252747252747	NA	0.489010989010989	0.0494505494505495	0.0989010989010989	0.532967032967033	0.450549450549451	0.247252747252747	-0.0274725274725275	0.752747252747253	-0.054945054945055	0.214285714285714	0.401098901098901	NA	-0.159340659340659	0.0358128080689541	-0.461538461538462	-0.00549450549450549	0.10989010989011	NA	0.0522696505486693	NA	NA	NA	NA	NA	-0.153846153846154	-0.278237970381874	0.0384615384615385	0.417582417582418	0.445054945054945	0.352132382643667	-0.489010989010989	0.148351648351648	0.335626177207245	NA	-0.107290335336742	0.192307692307692	-0.648351648351648	0.192307692307692	0.285714285714286	-0.0274725274725275	-0.159559985885412	-0.131868131868132	-0.192307692307692	-0.642857142857143	0.17032967032967	NA	0.346153846153846	0.0164835164835165	0.032967032967033	0.181318681318681	-0.0824175824175824	0.302197802197802	0.00549450549450549	0.39010989010989	NA	0.192307692307692	0.351648351648352	0.554945054945055	0.39010989010989	NA	-0.021978021978022	NA	0.0769230769230769	NA	0.417582417582418	0.549450549450549	0.119117686626443	-0.0604395604395604	NA	0.0769230769230769	0.054945054945055	0.175824175824176	0	0.197802197802198	-0.0989010989010989	0.115384615384615	-0.258241758241758	NA	-0.28021978021978	0.225274725274725	0.0714285714285714	0.598901098901099	0.494505494505495	0.285714285714286	0.631868131868132	-0.435263359607288	0.653846153846154	-0.0494505494505495	0.23383791034931	0.175824175824176	-0.186813186813187	0.208791208791209	0.379120879120879	NA	0.0247593081546328	0.346153846153846	0.494505494505495	NA	0.357142857142857	-0.406593406593407	0.274725274725275	-0.214285714285714	-0.032967032967033	0.494505494505495	0.620879120879121	NA	0.335164835164835	0.335164835164835	0.412087912087912	0.340659340659341	-0.104395604395604
23	GBM	GBM_LGG.G-CIMP-high	2	-1	1	NA	-1	1	1	1	NA	NA	NA	-1	-1	NA	-1	NA	-1	1	1	1	NA	-1	NA	1	NA	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	-1	1	-1	1	1	-1	-1	NA	1	-1	-1	-1	1	NA	-1	NA	NA	NA	NA	NA	-1	1	-1	1	1	-1	1	1	-1	NA	1	-1	1	1	1	-1	1	-1	1	-1	1	NA	-1	1	1	1	1	1	-1	-1	NA	1	1	1	-1	NA	-1	NA	-1	NA	1	-1	NA	1	NA	-1	1	1	1	-1	-1	1	1	NA	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	NA	-1	1	1	NA	1	1	1	-1	-1	-1	1	NA	1	-1	1	-1	1
