type	subtypes	nsamples	AGA	ALC36A	ARL8B	ARSA	ARSB	ASAH1	ATG10	ATG14	ATG16L1	ATG2B	ATG3	ATG7	ATG9B	ATP6AP1	ATP6V0A1	ATP6V0B	ATP6V0C	ATP6V0D1	ATP6V0D2	ATP6V0E1	ATP6V1A	ATP6V1B2	ATP6V1C1	ATP6V1D	ATP6V1E1	ATP6V1G1	ATP6V1H	ATP6V1J	BECN1	C1orf85	CD63	CLCN7	CLN3	CTNS	CTSA	CTSB	CTSD	CTSF	CTSS	CTSZ	GAA	GABARAP	GABARAPL1	GALC	GALNS	GBA	GLB1	GM2A	GNS	GUSB	HEXA	HEXB	HIF1A	HPS1	HPS4	IFI30	LAMP1	MAP1LC3A	MAP1LC3B	MCOLN1	NAGLU	NE1	NEU1	NPC2	PGC1A	PLBD2	PSAP	RAGC	RAGD	SCPEP1	SGSH	SLC36A1	SQSTM1	STK4	TFEB	TMEM55B	TPP1	ULK1	ULK2	UVRAG	VPS11	VPS18	VPS26A	VPS33A	VPS35	VPS8	WDR45	WIPI1
11	COAD	GI.MSI	62	0.0989232707256107	NA	0.0337223474807581	0.593567100243032	0.16476259654841	0.851812935569515	0.035746243119337	NA	0.185788758969838	2.74628997197962e-05	2.03963293886586e-06	0.0438300994610049	0.740985376219556	0.851435698691649	3.63456644868248e-05	3.8621466523143e-05	0.421930451197821	0.0525237705587071	0.0590128280026487	9.2717189612731e-05	0.745151060077972	0.780511615468992	0.749651439975457	0.00191754939973865	0.00171457959391097	0.377741283725232	0.0457854811294539	NA	0.797792274310919	NA	0.697294056037833	0.0132189139428514	0.659686457463959	0.836754514169404	0.276785102106206	0.400931052562695	0.530229927252926	0.742135047920603	0.573477611682356	0.494379120311791	0.642850593914724	0.451934816888572	0.0147711099436226	0.856766351293187	0.204068469701095	0.759994176244012	1.59046338672478e-05	0.999767510660064	0.146097998032144	0.561197649424523	0.882541605459376	0.000340652814142292	0.0143613457533558	0.105899274768902	0.0411789645819177	0.0154080473851782	0.0624880475168599	0.328505477964091	0.458780545359388	0.31733244261553	0.833950973436567	NA	0.0341337331764429	0.380706393640272	NA	0.00236638310228402	0.309969507299822	NA	NA	0.905669576667259	0.0186634097401855	0.00133674390227684	0.982641693473213	0.0220503414357549	0.320573921112829	NA	0.0171645067752518	0.000273112132972055	0.208294947641069	0.342734376247646	0.407807127734343	0.969163900111306	3.99744368350722e-05	0.152578758220584	0.39511194384454	0.0648695990093953	0.531354161559184	0.80283503294776
12	COAD	GI.GS	49	0.707115725656247	NA	0.82103190526185	0.000886545625981393	0.730844795035207	0.0560068768441858	0.345944700045537	NA	0.0726280249833186	0.000302706343207544	0.012264220914474	0.897831257404799	0.540594385445651	0.439409445050385	0.346277865532052	0.110866809668658	0.704287023377524	0.155538516649742	0.711408780665333	0.117261762788635	0.821569108892905	0.202887599871269	0.436309007088902	0.114834305415677	0.931235467278088	0.439005523560859	0.90141509350721	NA	0.97862600880468	NA	0.252151541262963	0.912446185514944	0.110399317887043	0.256147204583993	0.742428855349118	0.0930959120122434	0.124631032401307	0.24806496644467	0.838669305804863	0.970301680392166	0.679331817431984	0.00657681387477803	0.0151117824701135	0.212296785419588	0.714265792558149	0.01576187477365	0.180861894100629	0.754843951043002	0.164183039395087	0.550385464846026	0.741237141896976	0.457489000225228	0.0787333493855497	0.564024533596603	0.554842974681896	0.151241441253349	0.930678733121965	0.273562622565958	0.323633153627452	0.324475296152699	0.186408563067969	NA	0.00560850586000315	0.813727388383921	NA	0.113258641923843	0.502049507812867	NA	NA	0.0529910600998618	0.557885541542011	0.781187395370064	0.19096968187603	0.909686799783537	0.0098175127567623	NA	0.412046782487299	0.00086948439577823	0.729678559640957	0.284230306860704	0.609492610923732	0.333957915831457	0.0213317921422526	0.727969325355519	0.644386889115329	0.22781197581583	0.224431943996501	0.296495420229278
13	COAD	GI.HM-SNV	6	0.0166666666666667	NA	0.658333333333333	0.419444444444444	0.0583333333333333	0.919444444444444	0.102777777777778	NA	0.497222222222222	0.802777777777778	0.0583333333333333	0.00277777777777778	0.241666666666667	0.658333333333333	0.802777777777778	0.241666666666667	0.497222222222222	0.00277777777777778	0.658373571260927	0.0166666666666667	0.102777777777778	0.103242804623708	0.241666666666667	0.136111111111111	0.102777777777778	0.136111111111111	0.136111111111111	NA	0.563888888888889	NA	0.95652935238984	0.136111111111111	0.0166666666666667	0.0333333333333333	0.713888888888889	0.241666666666667	0.419444444444444	0.241666666666667	0.802777777777778	0.919444444444444	0.802777777777778	0.175	0.102777777777778	0.136111111111111	0.175	0.802777777777778	0.0166666666666667	0.919444444444444	0.0583333333333333	0.241666666666667	0.297222222222222	0.0333333333333333	0.0583333333333333	0.102777777777778	0.919444444444444	0.919444444444444	0.497222222222222	0.0333333333333333	0.297222222222222	0.241666666666667	0.241666666666667	NA	0.0583333333333333	0.0333333333333333	NA	0.102777777777778	1	NA	NA	0.241666666666667	0.658333333333333	0.919444444444444	0.419444444444444	0.0583333333333333	0.0333333333333333	NA	0.241666666666667	0.102777777777778	1	0.802777777777778	0.355555555555556	0.355555555555556	0.658333333333333	0.658333333333333	0.497222222222222	0.241666666666667	0.563888888888889	0.297222222222222
14	ESCA	GI.CIN	67	0.826096372933616	NA	0.955525223036354	0.0215002478985672	0.894303050147155	0.864716785676007	0.709172349225263	NA	0.85727598150469	0.0317537842932495	0.207529854022395	0.407575840436285	0.828935997106447	0.377607631943824	0.986574710588146	0.118609787614516	0.596150672326448	0.0945658115283682	NA	0.326561048270986	0.207529854022395	0.90062535878632	0.912710574370678	0.208626464635964	0.857023587809325	0.0155696522751687	0.0132555158208301	NA	0.626414810554448	NA	0.534720563362228	0.340407713096437	0.754054429957475	0.54890823017275	0.101305768518022	0.7230694131554	0.477522637240902	0.0947213005945729	0.074266904754925	0.0411440252397273	0.0632008808305262	0.519325377175995	0.702263330411105	0.315182091126998	0.114179196347064	0.931036557259137	0.300032459948111	0.548804943935517	0.0852148199171798	0.666644607856178	0.368836817058684	0.699051348721901	0.411082913567006	0.761151240113908	0.638561556692599	NA	0.885308199825453	0.570712637881696	0.361126257968104	0.663841448089278	0.521150375560636	NA	0.268935624299392	0.676482452215827	NA	0.945291408591905	0.0423218498185987	NA	NA	0.977626350922522	0.0293223872967838	0.728533308201804	0.568059113592676	0.191375477712591	0.957578183764366	NA	0.791464897911365	0.0254592873840839	0.358917391781344	0.506926539048846	0.340070299830197	0.865978950830778	0.189992060973086	0.167328713019043	0.987819376724772	0.0617916261730897	0.404295263708033	0.929507193113894
15	ESCA	GI.HM-SNV	2	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	1	NA	1	1	NA	NA	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1
16	ESCA	GI.ESCC	78	0.248543464136304	NA	0.526444753568999	0.737676471407978	0.000141583686422441	0.0793647567267573	0.0733363472508422	NA	0.0414443868486215	0.14388237082177	0.475834636380931	0.676904220094032	0.271141239304433	0.958461453818201	0.118531723971562	0.474881211626156	0.14978879400075	0.221298809680156	NA	0.184671448462462	0.238235719986295	0.503240908706938	0.274432934594237	0.0960609934837768	0.186081897747071	0.000131146960411037	0.300821079521027	NA	0.884319748702315	NA	0.271416877905247	0.715547509968992	0.0108930062309914	0.0978543017994379	0.327273547393212	0.555467088733785	0.14774539705329	0.0584590026805108	0.031324824649582	0.365105939553283	0.105200959074265	0.138087962233519	0.199989491201745	0.978960761394916	0.0447500209907387	0.509171393379232	0.589166582434237	0.367277002113374	0.0723275631805266	0.592671817985828	0.395580636458614	0.251756487430871	0.397069433441679	0.2323914678585	0.911541071192874	NA	0.422526560007106	0.0248233722049659	0.117547273732254	0.261222230659772	0.433260016650475	NA	0.0684148488888338	0.0770580415777421	NA	0.998246532314218	0.00441009126959199	NA	NA	0.750489281313231	0.855422727335172	0.276338523292071	0.505281587623158	0.0423165493925728	0.0150107698426496	NA	0.226222691284499	0.151413222169365	0.0813436271352995	0.654262526515345	0.0254609335422851	0.0166254914705257	0.0365814163274394	0.00403074045150032	0.0128913910062045	0.210694096868372	0.618667825160996	0.114490214154565
17	ESCA	GI.MSI	2	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	1	NA	1	1	NA	NA	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1
18	GBM	GBM_LGG.Mesenchymal-like	53	0.0187637865711904	NA	0.574989694899863	0.310038414870818	0.733636398559952	0.544633138309809	0.0726290044645737	NA	0.0593795790063015	0.00323580299874089	0.198228657816839	0.0155827154606833	0.177460464393041	0.30219882455334	0.00247402738138518	0.0121111694285109	0.286360166328603	0.212065735039974	NA	0.0179655043610479	0.0101934253904231	0.704955892243854	0.0614877556427634	0.533520934993379	0.70848899356831	0.0712332190795376	0.47910997149582	NA	0.924897285899249	NA	0.0119552588821845	0.000437365364964081	0.716622612318383	0.422561751950583	0.680069100725588	0.412595753822395	0.87476604472847	0.000178793309869098	0.170898224897347	0.907843795407034	0.846396387059187	0.070114602575829	0.154238179963122	0.448976666976472	0.85549177798456	0.998628377924479	0.00244460755701841	0.945175910009808	0.167962024980546	0.0753375026567397	0.0350914925171857	0.010815436535283	0.847063788330684	0.637449510770778	0.000228507968833741	0.0573039575676781	0.997599373365427	0.482891806480141	0.868673720355958	0.463127545813708	0.136742434916348	NA	5.62230741354788e-05	0.095276786958563	NA	0.109814105886161	0.116277893438921	NA	NA	0.217383605557334	0.381944739623125	0.0730909976564015	0.3065939532136	0.0719491759342187	0.361743458126607	NA	0.365900283882382	0.00182148476628018	0.491574106661314	0.552031315919114	0.579898232824701	0.890373996538517	0.000914297817165122	0.134175562030973	0.161093800939037	0.00150741466572099	0.686817751806377	0.0703010324835653
19	GBM	GBM_LGG.NA	38	0.749997010776147	NA	0.0046900620240669	0.550646828316711	0.515584893308135	0.00173533673884245	0.0037421192710344	NA	0.0111224883681609	0.603978967528506	0.30968356714883	0.835915326722297	0.679903869705262	0.68374413947121	0.00617558405160471	0.15411068024692	0.236870673189848	0.971912784610579	NA	0.769985917226469	0.991634471371832	0.418658857035902	0.190665341354329	0.335325467949379	0.911215764986734	0.079399010895895	0.319874221857831	NA	0.148061700543341	NA	0.446365674348393	0.00498299353822596	0.68853931839472	0.0166945075085546	0.088739884746244	0.048273098112841	0.0239970405519035	0.317355274743018	0.203104142929774	0.141598603179567	0.119509956631291	0.770989381347455	0.0427697690900655	0.0967919633109881	0.736827208964479	0.875014417368824	0.686208506509677	0.0118101216454577	0.213540212526193	0.451341862987576	0.975952207405872	0.189595970869306	0.661789801403117	0.595024636514859	0.169553191301368	0.557664883855727	0.0970834772489291	0.0264841706162541	0.231078583271589	0.551104209568948	0.853364307156321	NA	0.136167819275213	0.310953874989665	NA	0.183309402358605	0.582845926522062	NA	NA	0.0726067224259199	0.0940567652561093	0.514733186228696	0.132984929091333	0.525000209432608	0.485114974288717	NA	0.0231035084275104	0.35750395687633	0.507099826089731	0.513031899649194	0.25108809824405	0.215282229428504	0.0166005267670449	0.358052625755601	0.555041741761248	0.0595883351715427	0.809382068315703	0.0873192006259623
20	GBM	GBM_LGG.Classic-like	45	0.585377002974381	NA	0.248854366747782	0.0380730068017781	0.68019721487978	0.371503098995691	0.0544481005808137	NA	0.0412369740630027	0.0146085476363817	7.05570905213213e-05	0.00714977630620957	0.387080104380932	0.291285556499614	2.13252018808056e-05	0.00153148671962517	0.458950478310171	0.272869716158659	NA	0.37243633822239	0.36312804265449	0.713432496021451	0.00945159352461192	0.0113705998113586	0.206776333351619	0.00356504176004215	0.718594843595199	NA	0.477765489903635	NA	0.0111714242375523	1.65161856741851e-06	0.981836342539797	0.627787907298777	0.859282175550635	0.448281932061997	0.626560792236687	0.841019982658084	0.577737748047156	0.351285571270086	0.0364066873010401	0.00829526432729493	0.0560928337007367	0.85243954802498	0.772193624766029	0.251604852857147	0.0614139672658936	0.095124999298527	0.0927340550383749	0.10420509870188	0.128673481847562	0.070150307206204	0.434782793816751	0.186891386721254	0.132341487450858	0.0816522643940386	0.506577231556116	0.372868481035139	0.399602917705824	0.714721895908045	0.41065804848808	NA	0.000311077959552168	0.948631886120054	NA	0.000789186064228537	0.118159214865903	NA	NA	0.492665979654271	0.7335562260375	0.779027618411073	0.253788889361746	0.022061570580264	0.236438379794117	NA	0.128275774711092	3.49802225123588e-05	0.0599239832560005	0.486919648719854	0.382082626053746	0.894749973582698	0.011741995632998	0.0202822616292902	0.675135487043754	0.00235630283204002	0.637023051085373	0.145366580838229
